vnr_uid,best_algorithm,v_net_id,seed,result,v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,event_time,v_net_arrival_time,inservice_count,num_algorithms_tested,algorithms_tested
106_1_2705.0,mcts,106,1,False,14,46,330.557236372565,756.0,378.0,2462.0,9881.0,1235,8646.0,0.0,0.0,2705.0,2705.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
106_2_1328.0,mcts,106,2,False,11,27,147.19508024536975,328.0,164.0,1136.0,10585.0,1285,9300.0,0.0,0.0,1328.0,1328.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
106_2_2579.0,mcts,106,2,False,13,40,1248.298476601116,608.0,304.0,2181.0,10585.0,1285,9300.0,0.0,0.0,2579.0,2579.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
106_2_2597.0,ga_meta,106,2,False,3,2,1040.7971678581257,54.0,27.0,79.0,15666.0,1286,14380.0,0.0,0.0,2597.0,2597.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
106_3_1342.0,ga_meta,106,3,False,5,5,480.3102544410333,198.0,99.0,148.0,10503.0,1172,9331.0,0.0,0.0,1342.0,1342.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
106_3_2721.0,mcts,106,3,False,16,67,1137.8786306350194,788.0,394.0,3891.0,10503.0,1172,9331.0,0.0,0.0,2721.0,2721.0,0,31,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
106_4_1333.0,mcts,106,4,False,5,7,1514.8368887571437,132.0,66.0,289.0,10885.0,1170,9715.0,0.0,0.0,1333.0,1333.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
106_4_2646.0,mcts,106,4,False,15,57,1760.8892254325365,780.0,390.0,3362.0,10885.0,1170,9715.0,0.0,0.0,2646.0,2646.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
106_4_2677.0,ga_meta,106,4,False,3,3,137.89574773889225,56.0,28.0,75.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,2677.0,2677.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_0_1330.0,mcts,107,0,False,8,14,78.23788332426555,212.0,106.0,579.0,10495.0,1133,9362.0,0.0,0.0,1330.0,1330.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_0_1795.0,mip,107,0,False,30,277,483.66498205552455,2634.0,1317.0,25991.0,10495.0,1133,9362.0,0.0,0.0,1795.0,1795.0,0,2,mip
107_0_2658.0,mip,107,0,False,4,3,497.7318234706012,52.0,26.0,96.0,5065.0,718,4347.0,0.0,0.0,2658.0,2658.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_0_2700.0,mcts,107,0,False,17,70,292.9514547535392,854.0,427.0,4046.0,10495.0,1133,9362.0,0.0,0.0,2700.0,2700.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_1_1337.0,mip,107,1,False,5,6,568.2643114888076,234.0,117.0,174.0,9881.0,1235,8646.0,0.0,0.0,1337.0,1337.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_1_2676.0,rw_rank_bfs,107,1,False,8,17,5.025028937115578,120.0,60.0,404.0,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,2676.0,2676.0,2,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_1_2736.0,mcts,107,1,False,12,29,437.8612791535882,592.0,296.0,1699.0,9881.0,1235,8646.0,0.0,0.0,2736.0,2736.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_2_1343.0,mip,107,2,False,6,9,646.638997186462,244.0,122.0,435.0,10585.0,1285,9300.0,0.0,0.0,1343.0,1343.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_2_2606.0,mcts,107,2,False,15,51,1469.0659691590745,800.0,400.0,2842.0,10585.0,1285,9300.0,0.0,0.0,2606.0,2606.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_2_2615.0,mip,107,2,False,5,7,1513.200373587617,88.0,44.0,124.0,15666.0,1286,14380.0,0.0,0.0,2615.0,2615.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_3_1355.0,mcts,107,3,False,13,41,2603.327812631573,464.0,232.0,1753.0,10503.0,1172,9331.0,0.0,0.0,1355.0,1355.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_3_2743.0,mcts,107,3,False,16,61,1585.7437843910604,768.0,384.0,3292.0,10503.0,1172,9331.0,0.0,0.0,2743.0,2743.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_3_2750.0,mip,107,3,False,9,10,777.5514398528638,120.0,60.0,248.0,15828.0,1173,14655.0,0.0,0.0,2750.0,2750.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_4_1341.0,mcts,107,4,False,15,57,543.5221264217232,570.0,285.0,2301.0,10885.0,1170,9715.0,0.0,0.0,1341.0,1341.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_4_2675.0,mcts,107,4,False,14,41,492.7406940402019,584.0,292.0,2487.0,10885.0,1170,9715.0,0.0,0.0,2675.0,2675.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
107_4_2702.0,rw_rank_bfs,107,4,False,5,7,337.5909301387496,114.0,57.0,206.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,2702.0,2702.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_0_1345.0,mcts,108,0,False,7,15,334.770291563555,252.0,126.0,638.0,10495.0,1133,9362.0,0.0,0.0,1345.0,1345.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_0_1811.0,mip,108,0,False,30,259,615.2958450674865,2426.0,1213.0,25019.0,10495.0,1133,9362.0,0.0,0.0,1811.0,1811.0,0,2,mip
108_0_2695.0,mip,108,0,False,3,2,1036.8807185302517,74.0,37.0,16.0,5065.0,718,4347.0,0.0,0.0,2695.0,2695.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_0_2727.0,mcts,108,0,False,11,31,239.92352258485755,456.0,228.0,2069.0,10495.0,1133,9362.0,0.0,0.0,2727.0,2727.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_1_1352.0,mcts,108,1,False,7,9,1254.2009243439702,318.0,159.0,441.0,9881.0,1235,8646.0,0.0,0.0,1352.0,1352.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_1_2704.0,mip,108,1,False,4,4,124.1449844817718,76.0,38.0,93.0,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,2704.0,2704.0,2,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_1_2779.0,mcts,108,1,False,13,45,2266.0627338623544,576.0,288.0,2390.0,9881.0,1235,8646.0,0.0,0.0,2779.0,2779.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_2_1369.0,mcts,108,2,False,9,17,247.9473770699911,226.0,113.0,701.0,10585.0,1285,9300.0,0.0,0.0,1369.0,1369.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_2_2622.0,mcts,108,2,False,19,86,401.59315306432273,916.0,458.0,5180.0,10585.0,1285,9300.0,0.0,0.0,2622.0,2622.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_2_2640.0,mip,108,2,False,5,4,956.1605580926552,94.0,47.0,93.0,15666.0,1286,14380.0,0.0,0.0,2640.0,2640.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_3_1364.0,pl_rank,108,3,False,7,11,203.3701890931269,296.0,148.0,481.0,10503.0,1172,9331.0,0.0,0.0,1364.0,1364.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_3_2767.0,ga_meta,108,3,False,3,2,1130.431501087978,54.0,27.0,65.0,15828.0,1173,14655.0,0.0,0.0,2767.0,2767.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_3_2772.0,mcts,108,3,False,15,53,863.137145904531,798.0,399.0,3173.0,10503.0,1172,9331.0,0.0,0.0,2772.0,2772.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_4_1354.0,mcts,108,4,False,13,35,193.0994371480888,428.0,214.0,1485.0,10885.0,1170,9715.0,0.0,0.0,1354.0,1354.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_4_2694.0,mcts,108,4,False,14,46,118.64200931443604,682.0,341.0,2785.0,10885.0,1170,9715.0,0.0,0.0,2694.0,2694.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
108_4_2728.0,rw_rank_bfs,108,4,False,8,13,674.7693311242354,106.0,53.0,337.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,2728.0,2728.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_0_1360.0,mcts,109,0,False,15,49,219.72769743358484,462.0,231.0,1786.0,10495.0,1133,9362.0,0.0,0.0,1360.0,1360.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_0_1830.0,mip,109,0,False,19,103,1815.8720340251773,1674.0,837.0,9883.0,10495.0,1133,9362.0,0.0,0.0,1830.0,1830.0,0,2,mip
109_0_2713.0,mip,109,0,False,6,6,173.3766522279259,138.0,69.0,187.0,5065.0,718,4347.0,0.0,0.0,2713.0,2713.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_0_2743.0,mcts,109,0,False,8,17,730.2276706012668,408.0,204.0,824.0,10495.0,1133,9362.0,0.0,0.0,2743.0,2743.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_1_1365.0,pl_rank,109,1,False,5,4,0.20105286251478,214.0,107.0,149.0,9881.0,1235,8646.0,0.0,0.0,1365.0,1365.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_1_2730.0,mcts,109,1,False,9,23,16.238985175775657,202.0,101.0,531.0,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,2730.0,2730.0,2,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_1_2798.0,mcts,109,1,False,14,50,276.39816391194233,632.0,316.0,3064.0,9881.0,1235,8646.0,0.0,0.0,2798.0,2798.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_2_1380.0,mcts,109,2,False,15,58,244.35552925190785,512.0,256.0,2410.0,10585.0,1285,9300.0,0.0,0.0,1380.0,1380.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_2_2656.0,mcts,109,2,False,13,42,259.5615232018163,626.0,313.0,2374.0,10585.0,1285,9300.0,0.0,0.0,2656.0,2656.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_2_2664.0,ga_meta,109,2,False,3,2,512.1309926314782,64.0,32.0,7.0,15666.0,1286,14380.0,0.0,0.0,2664.0,2664.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_3_1377.0,mcts,109,3,False,12,34,929.833869784296,438.0,219.0,1405.0,10503.0,1172,9331.0,0.0,0.0,1377.0,1377.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_3_2785.0,ga_meta,109,3,False,2,1,143.9670136877853,38.0,19.0,47.0,15828.0,1173,14655.0,0.0,0.0,2785.0,2785.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_3_2799.0,mcts,109,3,False,8,15,1186.6732324635498,468.0,234.0,985.0,10503.0,1172,9331.0,0.0,0.0,2799.0,2799.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_4_1368.0,mcts,109,4,False,12,29,351.4572189796665,420.0,210.0,1229.0,10885.0,1170,9715.0,0.0,0.0,1368.0,1368.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_4_2719.0,mcts,109,4,False,16,60,799.1195009324398,886.0,443.0,3501.0,10885.0,1170,9715.0,0.0,0.0,2719.0,2719.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
109_4_2749.0,mcts,109,4,False,9,22,351.59916874238695,192.0,96.0,467.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,2749.0,2749.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_0_144.0,mcts,10,0,False,12,31,1012.9543963709864,430.0,215.0,1253.0,10495.0,1133,9362.0,0.0,0.0,144.0,144.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_0_169.0,mip,10,0,False,20,118,474.0992220878776,1570.0,785.0,11185.0,10495.0,1133,9362.0,0.0,0.0,169.0,169.0,0,2,mip
10_0_264.0,mcts,10,0,False,10,19,354.2241295764082,498.0,249.0,1096.0,10495.0,1133,9362.0,0.0,0.0,264.0,264.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_0_280.0,rw_rank_bfs,10,0,False,8,14,485.7410721619365,126.0,63.0,415.0,5065.0,718,4347.0,0.0,0.0,280.0,280.0,0,32,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_1_149.0,mip,10,1,False,7,10,1709.8283048658066,274.0,137.0,414.0,9881.0,1235,8646.0,0.0,0.0,149.0,149.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_1_266.0,mcts,10,1,False,20,94,266.0804411212595,886.0,443.0,5633.0,9881.0,1235,8646.0,0.0,0.0,266.0,266.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_1_301.0,mip,10,1,False,7,12,38.58008449379743,122.0,61.0,402.0,5188.0,764,4424.0,0.0,0.0,301.0,301.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_2_135.0,mcts,10,2,False,9,16,47.35888240239732,326.0,163.0,674.0,10585.0,1285,9300.0,0.0,0.0,135.0,135.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_2_238.0,mcts,10,2,False,19,89,637.5419252447755,948.0,474.0,5336.0,10585.0,1285,9300.0,0.0,0.0,238.0,238.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_2_249.0,mip,10,2,False,6,5,294.00719298993613,134.0,67.0,135.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,249.0,249.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_3_129.0,mcts,10,3,False,14,47,3062.474954385565,444.0,222.0,1894.0,10503.0,1172,9331.0,0.0,0.0,129.0,129.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_3_278.0,mcts,10,3,False,2,1,23.282406624600615,60.0,30.0,0.0,15828.0,1173,14655.0,0.0,0.0,278.0,278.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_3_288.0,mcts,10,3,False,19,92,3133.834354561288,886.0,443.0,5710.0,10503.0,1172,9331.0,0.0,0.0,288.0,288.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_4_149.0,mcts,10,4,False,12,35,1108.147460785588,264.0,132.0,1374.0,10885.0,1170,9715.0,0.0,0.0,149.0,149.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_4_268.0,mcts,10,4,False,20,86,2270.0390703794865,998.0,499.0,5319.0,10885.0,1170,9715.0,0.0,0.0,268.0,268.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
10_4_286.0,mcts,10,4,False,10,22,154.48508204832453,172.0,86.0,630.0,15934.0,1266,14668.0,0.0,0.0,286.0,286.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_0_1368.0,mcts,110,0,False,5,7,1410.3179213908877,218.0,109.0,287.0,10495.0,1133,9362.0,0.0,0.0,1368.0,1368.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_0_1836.0,mip,110,0,False,18,98,3711.722137239604,1492.0,746.0,9222.0,10495.0,1133,9362.0,0.0,0.0,1836.0,1836.0,0,2,mip
110_0_2736.0,mcts,110,0,False,8,17,945.0508530702544,132.0,66.0,438.0,5065.0,718,4347.0,0.0,0.0,2736.0,2736.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_0_2764.0,mcts,110,0,False,13,42,25.997749917583786,696.0,348.0,2573.0,10495.0,1133,9362.0,0.0,0.0,2764.0,2764.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_1_1377.0,mcts,110,1,False,15,50,1880.921865552549,524.0,262.0,2109.0,9881.0,1235,8646.0,0.0,0.0,1377.0,1377.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_1_2756.0,pl_rank,110,1,False,9,21,1365.7019070656945,114.0,57.0,512.0,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,2756.0,2756.0,2,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_1_2824.0,mcts,110,1,False,10,24,24.173944032510985,384.0,192.0,1371.0,9881.0,1235,8646.0,0.0,0.0,2824.0,2824.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_2_1396.0,mip,110,2,False,5,6,663.4193110244186,160.0,80.0,186.0,10585.0,1285,9300.0,0.0,0.0,1396.0,1396.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_2_2680.0,mcts,110,2,False,19,75,984.419581738065,920.0,460.0,4434.0,10585.0,1285,9300.0,0.0,0.0,2680.0,2680.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_2_2686.0,mcts,110,2,False,10,19,38.169744915379454,176.0,88.0,543.0,15666.0,1286,14380.0,0.0,0.0,2686.0,2686.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_3_1385.0,mcts,110,3,False,7,11,260.6713507880852,200.0,100.0,433.0,10503.0,1172,9331.0,0.0,0.0,1385.0,1385.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_3_2814.0,mcts,110,3,False,2,1,1261.7444146115831,54.0,27.0,0.0,15828.0,1173,14655.0,0.0,0.0,2814.0,2814.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_3_2824.0,mcts,110,3,False,8,14,495.8680739668265,316.0,158.0,693.0,10503.0,1172,9331.0,0.0,0.0,2824.0,2824.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_4_1382.0,mcts,110,4,False,10,23,47.526115167811255,400.0,200.0,930.0,10885.0,1170,9715.0,0.0,0.0,1382.0,1382.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_4_2745.0,mcts,110,4,False,20,85,1570.2199932965789,1012.0,506.0,5410.0,10885.0,1170,9715.0,0.0,0.0,2745.0,2745.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
110_4_2777.0,rw_rank_bfs,110,4,False,6,8,16.809141243971325,144.0,72.0,235.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,2777.0,2777.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_0_1377.0,mcts,111,0,False,12,36,724.7773911425162,464.0,232.0,1506.0,10495.0,1133,9362.0,0.0,0.0,1377.0,1377.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_0_1855.0,mip,111,0,False,27,222,195.59282110521735,2124.0,1062.0,21595.0,10495.0,1133,9362.0,0.0,0.0,1855.0,1855.0,0,2,mip
111_0_2755.0,mcts,111,0,False,10,26,481.0059632177831,218.0,109.0,638.0,5065.0,718,4347.0,0.0,0.0,2755.0,2755.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_0_2779.0,mcts,111,0,False,8,14,232.52501424781977,352.0,176.0,835.0,10495.0,1133,9362.0,0.0,0.0,2779.0,2779.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_1_1386.0,mcts,111,1,False,12,32,236.26766745147216,496.0,248.0,1328.0,9881.0,1235,8646.0,0.0,0.0,1386.0,1386.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_1_2772.0,ga_meta,111,1,False,2,1,761.8412017394207,40.0,20.0,11.0,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,2772.0,2772.0,2,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_1_2849.0,mcts,111,1,False,20,77,3373.3916789681384,902.0,451.0,4581.0,9881.0,1235,8646.0,0.0,0.0,2849.0,2849.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_2_1408.0,mcts,111,2,False,13,38,1816.2743471389335,446.0,223.0,1522.0,10585.0,1285,9300.0,0.0,0.0,1408.0,1408.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_2_2702.0,mip,111,2,False,8,9,535.2536559667137,402.0,201.0,629.0,10585.0,1285,9300.0,0.0,0.0,2702.0,2702.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_2_2720.0,mip,111,2,False,8,13,488.2655374417354,218.0,109.0,264.0,15666.0,1286,14380.0,0.0,0.0,2720.0,2720.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_3_1399.0,mip,111,3,False,6,8,971.1220161655754,252.0,126.0,372.0,10503.0,1172,9331.0,0.0,0.0,1399.0,1399.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_3_2845.0,sa_meta,111,3,False,17,60,47.40214106195202,856.0,428.0,3693.0,10503.0,1172,9331.0,0.0,0.0,2845.0,2845.0,0,31,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_4_1391.0,mcts,111,4,False,12,34,500.23107469233696,466.0,233.0,1507.0,10885.0,1170,9715.0,0.0,0.0,1391.0,1391.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_4_2774.0,mip,111,4,False,8,12,6223.896285399704,448.0,224.0,683.0,10885.0,1170,9715.0,0.0,0.0,2774.0,2774.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
111_4_2812.0,mcts,111,4,False,2,1,115.9427131850434,42.0,21.0,17.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,2812.0,2812.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_0_1390.0,mcts,112,0,False,10,20,690.4815385526072,222.0,111.0,822.0,10495.0,1133,9362.0,0.0,0.0,1390.0,1390.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_0_1870.0,mip,112,0,False,19,91,870.3235457887592,1432.0,716.0,8505.0,10495.0,1133,9362.0,0.0,0.0,1870.0,1870.0,0,2,mip
112_0_2782.0,mip,112,0,False,4,4,6.662622906906007,102.0,51.0,91.0,5065.0,718,4347.0,0.0,0.0,2782.0,2782.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_0_2812.0,mcts,112,0,False,9,19,552.8383768737486,472.0,236.0,1054.0,10495.0,1133,9362.0,0.0,0.0,2812.0,2812.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_1_1396.0,mcts,112,1,False,6,9,1820.6838792914969,152.0,76.0,366.0,9881.0,1235,8646.0,0.0,0.0,1396.0,1396.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_1_2798.0,ga_meta,112,1,False,8,12,364.48458682681286,186.0,93.0,324.0,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,2798.0,2798.0,2,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_1_2876.0,mcts,112,1,False,19,84,562.0626025827763,932.0,466.0,5167.0,9881.0,1235,8646.0,0.0,0.0,2876.0,2876.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_2_1416.0,mcts,112,2,False,15,54,138.75862423005546,508.0,254.0,2100.0,10585.0,1285,9300.0,0.0,0.0,1416.0,1416.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_2_2730.0,mcts,112,2,False,16,54,2761.1515327020807,644.0,322.0,3497.0,10585.0,1285,9300.0,0.0,0.0,2730.0,2730.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_2_2743.0,mip,112,2,False,10,16,217.8698146119972,164.0,82.0,323.0,15666.0,1286,14380.0,0.0,0.0,2743.0,2743.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
112_3_1407.0,mcts,112,3,False,8,13,795.6173416876702,260.0,130.0,590.0,10503.0,1172,9331.0,0.0,0.0,1407.0,1407.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
