vnr_uid,best_algorithm,num_nodes,num_edges,density,avg_degree,total_demand,node_demand,link_demand,avg_node_demand,avg_link_demand,node_link_demand_ratio,p_net_available,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,total_demand_ratio,node_demand_ratio,link_demand_ratio,lifetime,arrival_time,event_time,inservice_count,network_load,is_fat_tree,is_tree,p_net_size,vnr_to_pnet_size_ratio
56_3_699.0,mip,6,7,0.4666666511111116,2.3333329444445092,306.0,153.0,320.0,25.499995750000707,45.7142791836744,0.4781249985058594,10503.0,1172,9331.0,0.0,0.0,0.029134532987800197,0.13054607497393678,0.034294287854003395,67.23508253809354,699.0,699.0,0,0,0,1,31,0.19354838085327802
56_4_1432.0,mcts,19,85,0.4970760219383742,8.947367950138528,1070.0,535.0,5667.0,28.15789325484772,66.67058745093426,0.09440621138267051,10885.0,1170,9715.0,0.0,0.0,0.09830041340392279,0.4572649568741325,0.5833247554726376,4616.93098123463,1432.0,1432.0,0,0,0,1,31,0.6129032060353804
56_4_1439.0,rw_rank_bfs,5,8,0.799999960000002,3.199999360000128,76.0,38.0,218.0,7.599998480000304,27.249996593750428,0.1743119258059086,15934.0,1266,14668.0,0.0,0.0,0.004769674908700284,0.030015797764600474,0.0148622852457825,246.37034702010095,1439.0,1439.0,0,0,1,0,36,0.1388888850308643
56_4_728.0,mcts,11,30,0.5454545404958678,5.454544958677731,354.0,177.0,1254.0,16.09090762809931,41.79999860666671,0.1411483252462932,10885.0,1170,9715.0,0.0,0.0,0.0325218190140081,0.15128205115275037,0.12907874419669801,239.69114512104815,728.0,728.0,0,0,0,1,31,0.3548386982310097
57_0_1399.0,mcts,9,21,0.5833333252314816,4.666666148148206,160.0,80.0,522.0,8.888887901234678,24.857141673469442,0.1532567046872477,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,0.03177124701513676,0.11299435012288933,0.12060998148784427,1472.24009965277,1399.0,1399.0,1,1,0,1,31,0.29032257127991706
57_0_1430.0,mcts,8,16,0.57142856122449,3.999999500000063,408.0,204.0,1059.0,25.499996812500402,66.1874958632815,0.19263456072461324,10495.0,1133,9362.0,0.0,0.0,0.03887565507014048,0.18005295659306886,0.11311685536070104,179.9573415520762,1430.0,1430.0,0,0,0,1,31,0.2580645078043707
57_0_713.0,mcts,13,36,0.4615384585798817,5.538461112426068,420.0,210.0,1596.0,16.1538449112427,44.33333210185189,0.1315789472859781,10495.0,1133,9362.0,0.0,0.0,0.04001905668985049,0.18534863178698266,0.17047639391471092,29.890480321371548,713.0,713.0,0,0,0,1,31,0.4193548251821024
57_0_958.0,mip,25,185,0.6166666656388889,14.799999408000023,1974.0,987.0,17304.0,39.47999842080006,93.53513462953981,0.057038834948160026,10495.0,1133,9362.0,0.0,0.0,0.18808956644229732,0.8711385693988185,1.8483230077068658,673.5047587859808,958.0,958.0,0,0,0,1,31,0.8064515868886585
57_1_1463.0,mcts,10,23,0.5111111054320988,4.599999540000046,226.0,113.0,644.0,11.299998870000113,27.99999878260875,0.1754658382368543,5188.0,764,4424.0,0.0,0.0,0.04356206629846529,0.14790575896870975,0.14556962022026002,138.19908195597117,1463.0,1463.0,0,0,0,1,31,0.3225806347554634
57_1_1535.0,mcts,9,18,0.49999999305555565,3.9999995555556054,460.0,230.0,1192.0,25.5555527160497,66.22221854321008,0.19295301997235484,9881.0,1235,8646.0,0.0,0.0,0.046553992506168,0.18623481766296773,0.1378672218207417,2482.2346598670906,1535.0,1535.0,0,0,0,1,31,0.29032257127991706
57_1_727.0,mcts,14,46,0.5054945027170632,6.5714281020408505,422.0,211.0,1812.0,15.071427494898037,39.3913034914934,0.11644591605052652,9881.0,1235,8646.0,0.0,0.0,0.04270822790783238,0.17085020229080955,0.20957668283488587,479.5708774197891,727.0,727.0,0,0,0,1,31,0.45161288865764876
57_2_1378.0,mcts,17,60,0.441176468966263,7.058823114186875,946.0,473.0,3486.0,27.8235277750866,58.099999031666684,0.13568559950209821,10585.0,1285,9300.0,0.0,0.0,0.08937175247148117,0.3680933849275538,0.3748387096371141,656.7345647819438,1378.0,1378.0,0,0,0,1,31,0.5483870790842877
57_2_1400.0,rw_rank_bfs,6,12,0.7999999733333342,3.9999993333334443,126.0,63.0,211.0,10.499998250000292,17.58333186805568,0.29857819763707016,15666.0,1286,14380.0,0.0,0.0,0.008042895441845851,0.04898911349223241,0.014673157161705622,129.78076160090816,1400.0,1400.0,0,0,1,0,36,0.16666666203703717
57_2_723.0,mcts,15,50,0.47619047392290254,6.666666222222252,578.0,289.0,1884.0,19.26666538222231,37.679999246400016,0.15339702751942833,10585.0,1285,9300.0,0.0,0.0,0.05460557392020731,0.22490272356038696,0.20258064513950744,757.7504032283152,723.0,723.0,0,0,0,1,31,0.4838709521331951
57_3_1459.0,mcts,13,32,0.4102564076265615,4.923076544378728,720.0,360.0,2023.0,27.692305562130343,63.21874802441413,0.17795353426695326,10503.0,1172,9331.0,0.0,0.0,0.06855184232423575,0.30716723523279243,0.21680420102702772,563.5498045736955,1459.0,1459.0,0,0,0,1,31,0.4193548251821024
57_3_1480.0,mip,4,4,0.6666666111111158,1.999999500000125,38.0,19.0,105.0,4.749998812500297,26.24999343750164,0.18095237922902496,15828.0,1173,14655.0,0.0,0.0,0.002400808693302956,0.016197783447401717,0.00716479017351315,843.1120090598189,1480.0,1480.0,0,0,1,0,36,0.11111110802469146
57_3_709.0,mcts,6,8,0.5333333155555561,2.6666662222222963,220.0,110.0,297.0,18.333330277778288,37.12499535937558,0.3703703691233321,10503.0,1172,9331.0,0.0,0.0,0.020946396265738704,0.09385665521001992,0.031829385914496904,2475.49170618594,709.0,709.0,0,0,0,1,31,0.19354838085327802
57_4_1447.0,mcts,8,16,0.57142856122449,3.999999500000063,498.0,249.0,992.0,31.124996109375488,61.99999612500024,0.2510080642630967,10885.0,1170,9715.0,0.0,0.0,0.045751033528180884,0.21282051263861493,0.10211013894986,2154.530535278378,1447.0,1447.0,0,0,0,1,31,0.2580645078043707
57_4_1469.0,mcts,2,1,0.99999950000025,0.99999950000025,22.0,11.0,15.0,5.499997250001375,14.999985000015002,0.7333332844444478,15934.0,1266,14668.0,0.0,0.0,0.001380695368307977,0.00868878356343698,0.0010226343059024656,59.32100465721802,1469.0,1469.0,0,0,1,0,36,0.05555555401234573
57_4_738.0,mcts,8,15,0.5357142761479594,3.749999531250059,284.0,142.0,615.0,17.74999778125028,40.99999726666685,0.23089430856765153,10885.0,1170,9715.0,0.0,0.0,0.02609095084739633,0.12136752126378843,0.0633041688046007,1472.872713009568,738.0,738.0,0,0,0,1,31,0.2580645078043707
58_0_1427.0,mip,5,6,0.5999999700000015,2.399999520000096,84.0,42.0,183.0,8.399998320000336,30.499994916667514,0.22950819546716833,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,0.016679904682946802,0.0593220338145169,0.042282809602060344,656.2540043418445,1427.0,1427.0,1,1,0,1,31,0.1612903173777317
58_0_1453.0,mcts,12,27,0.4090909059917356,4.499999625000031,514.0,257.0,1644.0,21.416664881944595,60.88888663374494,0.1563260339681715,10495.0,1133,9362.0,0.0,0.0,0.04897570271091227,0.22683142080597402,0.1756035035061308,971.482144323873,1453.0,1453.0,0,0,0,1,31,0.38709676170655605
58_0_724.0,mcts,9,21,0.5833333252314816,4.666666148148206,368.0,184.0,705.0,20.44444217283976,33.57142697278919,0.2609929074312157,10495.0,1133,9362.0,0.0,0.0,0.035064316337773765,0.16240070594668957,0.07530442212397945,284.9487796914676,724.0,724.0,0,0,0,1,31,0.29032257127991706
58_0_971.0,mip,19,108,0.631578945521699,11.368420454293659,1570.0,785.0,9608.0,41.31578729916909,88.96296213923183,0.08170274770173784,10495.0,1133,9362.0,0.0,0.0,0.14959504524539352,0.6928508378703876,1.026276436549212,418.29602346215734,971.0,971.0,0,0,0,1,31,0.6129032060353804
58_1_1497.0,mcts,2,1,0.99999950000025,0.99999950000025,30.0,15.0,30.0,7.499996250001875,29.999970000030004,0.4999999833333339,5188.0,764,4424.0,0.0,0.0,0.005782575172362649,0.019633507827704833,0.0067811934885214295,12.086972016255492,1497.0,1497.0,0,0,0,1,31,0.06451612695109267
58_1_1566.0,mcts,19,78,0.4561403495434493,8.210525883656532,978.0,489.0,4855.0,25.73684075069259,62.243588945595015,0.1007209062614375,9881.0,1235,8646.0,0.0,0.0,0.09897783624137457,0.39595141668344014,0.561531343909145,620.1802401522745,1566.0,1566.0,0,0,0,1,31,0.6129032060353804
58_1_738.0,pl_rank,7,9,0.4285714183673472,2.571428204081685,312.0,156.0,411.0,22.285711102041272,45.66666159259316,0.3795620428721118,9881.0,1235,8646.0,0.0,0.0,0.03157575143896612,0.1263157893714042,0.04753643302711815,1488.1248554778638,738.0,738.0,0,0,0,1,31,0.22580644432882438
58_2_1414.0,mcts,17,67,0.492647057012327,7.882352477508677,910.0,455.0,3801.0,26.764704307958567,56.73134243684564,0.11970534066832272,10585.0,1285,9300.0,0.0,0.0,0.08597071326537829,0.35408560283728746,0.40870967737540753,1379.811418243348,1414.0,1414.0,0,0,0,1,31,0.5483870790842877
58_2_1422.0,mcts,10,16,0.35555555160493835,3.1999996800000323,254.0,127.0,435.0,12.699998730000129,27.187498300781353,0.2919540223173471,15666.0,1286,14380.0,0.0,0.0,0.01621345589070513,0.098755831960532,0.030250347703042395,492.2097908690325,1422.0,1422.0,0,0,1,0,36,0.2777777700617286
58_2_739.0,mip,7,16,0.7619047437641728,4.57142791836744,282.0,141.0,485.0,20.142854265306532,30.312498105468865,0.29072164888511,10585.0,1285,9300.0,0.0,0.0,0.026641473781139208,0.10972762637375282,0.052150537628801015,277.540948907124,739.0,739.0,0,0,0,1,31,0.22580644432882438
58_3_1484.0,mcts,16,56,0.46666666472222224,6.999999562500027,818.0,409.0,3634.0,25.56249840234385,64.89285598405614,0.11254815627062517,10503.0,1172,9331.0,0.0,0.0,0.07788250975170118,0.34897610891725583,0.38945450644202606,775.3262525422775,1484.0,1484.0,0,0,0,1,31,0.5161290156087414
58_3_1510.0,mcts,9,20,0.5555555478395063,4.444443950617339,160.0,80.0,578.0,8.888887901234678,28.89999855500007,0.13840830425880915,15828.0,1173,14655.0,0.0,0.0,0.010108668182328237,0.06820119346274407,0.03944046400276762,153.48377486188934,1510.0,1510.0,0,0,1,0,36,0.24999999305555576
58_3_721.0,mcts,10,25,0.5555555493827161,4.99999950000005,466.0,233.0,977.0,23.299997670000234,39.07999843680006,0.23848515840482584,10503.0,1172,9331.0,0.0,0.0,0.04436827572651925,0.198805460581224,0.10470474760425412,284.16936550848214,721.0,721.0,0,0,0,1,31,0.3225806347554634
58_4_1474.0,mcts,20,88,0.46315789351800557,8.799999560000021,998.0,499.0,5431.0,24.94999875250006,61.71590838959195,0.09187994842719942,10885.0,1170,9715.0,0.0,0.0,0.0916858061468364,0.4264957261312002,0.559032424028921,20.143893192293625,1474.0,1474.0,0,0,0,1,31,0.6451612695109268
58_4_1490.0,mcts,7,10,0.476190464852608,2.85714244897965,128.0,64.0,331.0,9.14285583673488,33.09999669000033,0.1933534737360922,15934.0,1266,14668.0,0.0,0.0,0.008033136688337321,0.05055292255090606,0.02256613035024774,399.5597504662199,1490.0,1490.0,0,0,1,0,36,0.19444443904321004
58_4_750.0,mcts,12,32,0.4848484811753903,5.333332888888926,338.0,169.0,1383.0,14.083332159722321,43.21874864941411,0.12219811994056534,10885.0,1170,9715.0,0.0,0.0,0.031051906290211123,0.14444444432098763,0.14235717960449232,134.18688864413906,750.0,750.0,0,0,0,1,31,0.38709676170655605
59_0_1455.0,mcts,8,15,0.5357142761479594,3.749999531250059,188.0,94.0,422.0,11.749998531250185,28.133331457777903,0.22274881463803597,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,0.037331215242785695,0.13276836139439496,0.09750462104955993,146.4757273767696,1455.0,1455.0,1,1,0,1,31,0.2580645078043707
59_0_1482.0,mcts,13,33,0.42307692036489153,5.076922686390563,686.0,343.0,2071.0,26.384613355029742,62.7575738558311,0.16562047312138076,10495.0,1133,9362.0,0.0,0.0,0.06536445926008914,0.302736098585405,0.22121341591313678,860.9236445952163,1482.0,1482.0,0,0,0,1,31,0.4193548251821024
59_0_734.0,mcts,6,10,0.6666666444444451,3.33333277777787,274.0,137.0,409.0,22.83332952777841,40.89999591000041,0.33496332436439286,10495.0,1133,9362.0,0.0,0.0,0.02610767031671199,0.12091791692769821,0.04368724631022353,186.83490095121456,734.0,734.0,0,0,0,1,31,0.19354838085327802
59_0_997.0,mip,22,136,0.5887445874702498,12.363635801652917,1978.0,989.0,13409.0,44.95454341115712,98.59558751032657,0.07375643224149776,10495.0,1133,9362.0,0.0,0.0,0.18847070031553398,0.8729037944634565,1.4322794273197736,57.340311941151334,997.0,997.0,0,0,0,1,31,0.7096773964620194
59_1_1521.0,mip,4,3,0.4999999583333368,1.4999996250000938,90.0,45.0,42.0,11.249997187500703,13.999995333334889,1.0714285459183681,5188.0,764,4424.0,0.0,0.0,0.017347725517087947,0.058900523483114496,0.009493670883930001,1686.6958394840692,1521.0,1521.0,0,0,0,1,31,0.12903225390218534
59_1_1592.0,mcts,20,95,0.4999999986842105,9.499999525000023,1080.0,540.0,5715.0,26.999998650000066,60.157894103601116,0.09448818895984458,9881.0,1235,8646.0,0.0,0.0,0.10930067805795965,0.4372469632087069,0.6609993059610225,141.87153161987362,1592.0,1592.0,0,0,0,1,31,0.6451612695109268
59_1_747.0,mcts,12,39,0.590909086432507,6.499999458333379,380.0,190.0,1676.0,15.833332013889,42.974357872452366,0.1133651550636246,9881.0,1235,8646.0,0.0,0.0,0.03845764598335617,0.15384615372158206,0.19384686558017036,1499.630438349828,747.0,747.0,0,0,0,1,31,0.38709676170655605
59_2_1429.0,mcts,17,73,0.5367647039089533,8.588234788927364,864.0,432.0,4190.0,25.41176321107275,57.39725948770877,0.10310262527372252,10585.0,1285,9300.0,0.0,0.0,0.08162494094646906,0.3361867701663916,0.4505376343601572,1950.7987076872992,1429.0,1429.0,0,0,0,1,31,0.5483870790842877
59_2_1446.0,ga_meta,3,3,0.9999998333333611,1.9999993333335555,64.0,32.0,81.0,10.666663111112296,26.999991000003,0.39506172351775654,15666.0,1286,14380.0,0.0,0.0,0.004085280224429638,0.024883359234149798,0.005632823365394101,267.62682798335686,1446.0,1446.0,0,0,1,0,36,0.08333333101851859
59_2_750.0,mcts,13,41,0.5256410222715319,6.3076918224852445,488.0,244.0,1760.0,18.7692293254439,42.92682822129687,0.13863636355759296,10585.0,1285,9300.0,0.0,0.0,0.04610297590495012,0.1898832683347212,0.18924731180760782,212.3990087900807,750.0,750.0,0,0,0,1,31,0.4193548251821024
59_3_1507.0,mcts,16,62,0.5166666645138889,7.74999951562503,932.0,466.0,3845.0,29.124998179687612,62.01612803199794,0.1211963588761518,10503.0,1172,9331.0,0.0,0.0,0.0887365514530385,0.397610921162448,0.41206730249575957,100.44684642377152,1507.0,1507.0,0,0,0,1,31,0.5161290156087414
59_3_1536.0,ga_meta,2,1,0.99999950000025,0.99999950000025,42.0,21.0,24.0,10.499994750002624,23.999976000024002,0.8749999635416682,15828.0,1173,14655.0,0.0,0.0,0.0026535253978611623,0.01790281328397032,0.0016376663253744343,264.08780479495465,1536.0,1536.0,0,0,1,0,36,0.05555555401234573
59_3_731.0,mcts,10,25,0.5555555493827161,4.99999950000005,404.0,202.0,1242.0,20.199997980000205,49.67999801280008,0.16264090164038572,10503.0,1172,9331.0,0.0,0.0,0.03846520041526562,0.1723549486584002,0.13310470473335068,479.4755511651414,731.0,731.0,0,0,0,1,31,0.3225806347554634
59_4_1491.0,mcts,15,49,0.46666666444444443,6.533332897777807,878.0,439.0,2689.0,29.266664715555688,54.87754990045817,0.16325771656256688,10885.0,1170,9715.0,0.0,0.0,0.08066146071835907,0.37521367489297974,0.27678847140743296,108.47116727210278,1491.0,1491.0,0,0,0,1,31,0.4838709521331951
59_4_1511.0,mip,6,9,0.5999999800000007,2.9999995000000834,112.0,56.0,234.0,9.333331777778037,25.999997111111433,0.23931623829352036,15934.0,1266,14668.0,0.0,0.0,0.007028994602295155,0.0442338072320428,0.015953095172078463,785.1099966482894,1511.0,1511.0,0,0,1,0,36,0.16666666203703717
59_4_763.0,mcts,13,46,0.5897435859631821,7.076922532544421,474.0,237.0,1702.0,18.230767828402477,36.999999195652194,0.13924794351395536,10885.0,1170,9715.0,0.0,0.0,0.04354616444248542,0.20256410239097083,0.17519300049663478,260.2353349665607,763.0,763.0,0,0,0,1,31,0.4193548251821024
5_0_102.0,mip,26,197,0.6061538452213018,15.153845571005938,2100.0,1050.0,18351.0,40.38461383136101,93.15228379110516,0.057217590318935335,10495.0,1133,9362.0,0.0,0.0,0.20009528344925248,0.9267431589349133,1.9601580856697118,686.714371483612,102.0,102.0,0,0,0,1,31,0.8387096503642048
5_0_155.0,ga_meta,5,6,0.5999999700000015,2.399999520000096,126.0,63.0,124.0,12.599997480000503,20.666663222222795,0.5080645120317379,5027.0,714,4313.0,0.0055710306406685,0.0078214860823556,0.025064650880233807,0.08823529399406822,0.02875028981480401,211.82855231649555,155.0,155.0,1,1,0,1,31,0.1612903173777317
5_0_73.0,mcts,14,44,0.48351648085979954,6.285713836734726,588.0,294.0,1765.0,20.999998500000107,40.113635451962836,0.16657223786596473,10495.0,1133,9362.0,0.0,0.0,0.05602667936579069,0.25948808450177574,0.18852809226783507,52.806322226643935,73.0,73.0,0,0,0,1,31,0.45161288865764876
5_1_138.0,mcts,19,74,0.43274853674634933,7.789473274238248,960.0,480.0,4226.0,25.26315656509702,57.10810733637693,0.11358258397690899,9881.0,1235,8646.0,0.0,0.0,0.09715615827374191,0.38866396729662833,0.48878093910608594,107.73581504714684,138.0,138.0,0,0,0,1,31,0.6129032060353804
5_1_161.0,mip,3,2,0.6666665555555741,1.333332888889037,66.0,33.0,54.0,10.999996333334556,26.99998650000675,0.6111110997942389,5188.0,764,4424.0,0.0,0.0,0.012721665379197828,0.04319371722095063,0.012206148279338573,1241.1173299335453,161.0,161.0,0,0,0,1,31,0.09677419042663901
5_1_90.0,mip,5,6,0.5999999700000015,2.399999520000096,106.0,53.0,296.0,10.599997880000423,49.33332511111248,0.17905405344914171,9881.0,1235,8646.0,0.0,0.0,0.010727659142725669,0.042914979722336044,0.03423548461320432,127.90397218616071,90.0,90.0,0,0,0,1,31,0.1612903173777317
5_2_120.0,mcts,19,88,0.5146198815361992,9.263157407202241,946.0,473.0,5522.0,24.894735531856025,62.749999286931825,0.08565737050241626,10585.0,1285,9300.0,0.0,0.0,0.08937175247148117,0.3680933849275538,0.5937634407963694,207.37668506853157,120.0,120.0,0,0,0,1,31,0.6129032060353804
5_2_131.0,mcts,9,21,0.5833333252314816,4.666666148148206,220.0,110.0,540.0,12.222220864197682,25.714284489795975,0.2037037033264746,15666.0,1286,14380.0,0.0,0.0,0.014043150771476883,0.08553654736738993,0.03755215576929401,328.3672823909719,131.0,131.0,0,0,1,0,36,0.24999999305555576
5_2_74.0,mcts,12,31,0.46969696613865936,5.166666236111148,488.0,244.0,1391.0,20.33333163888903,44.87096629448496,0.17541337154894796,10585.0,1285,9300.0,0.0,0.0,0.04610297590495012,0.1898832683347212,0.1495698924570355,8.120722555973291,74.0,74.0,0,0,0,1,31,0.38709676170655605
5_3_159.0,rw_rank_bfs,7,12,0.5714285578231296,3.42857093877558,114.0,57.0,329.0,8.142855979592003,27.416664381944635,0.17325227910865568,15828.0,1173,14655.0,0.0,0.0,0.007202426079908868,0.048593350342205154,0.022449675877007868,695.2060282383483,159.0,159.0,0,0,1,0,36,0.19444443904321004
5_3_163.0,mcts,16,74,0.6166666640972223,9.249999421875035,830.0,415.0,4690.0,25.93749837890635,63.37837752191382,0.08848614070607971,10503.0,1172,9331.0,0.0,0.0,0.07902504045710511,0.3540955628378024,0.5026256563602373,1311.9594471986848,163.0,163.0,0,0,0,1,31,0.5161290156087414
5_3_67.0,mcts,13,37,0.47435897131821175,5.692307254437904,492.0,246.0,1512.0,18.923075467455735,40.864863760409094,0.16269841259080792,10503.0,1172,9331.0,0.0,0.0,0.0468437589215611,0.20989761074240817,0.16204051011016604,920.5392550757532,67.0,67.0,0,0,0,1,31,0.4193548251821024
5_4_144.0,rw_rank_bfs,15,58,0.552380949750567,7.7333328177778125,686.0,343.0,3252.0,22.866665142222324,56.0689645505351,0.10547355470311391,10885.0,1170,9715.0,0.0,0.0,0.06302250803279535,0.293162392911827,0.334740092605791,1085.6045608657068,144.0,144.0,0,0,0,1,31,0.4838709521331951
5_4_82.0,mcts,12,29,0.43939393606519744,4.833332930555589,336.0,168.0,1341.0,13.999998833333432,46.24137771581456,0.12527964196474298,10885.0,1170,9715.0,0.0,0.0,0.030868167199736504,0.1435897434670173,0.13803396807637325,1021.6209258740134,82.0,82.0,0,0,0,1,31,0.38709676170655605
60_0_1016.0,mip,18,96,0.6274509783416635,10.666666074074106,1448.0,724.0,8749.0,40.22221998765444,91.13541571733943,0.08275231454077582,10495.0,1133,9362.0,0.0,0.0,0.13797046211167505,0.6390114733989307,0.9345225378194272,956.350854838902,1016.0,1016.0,0,0,0,1,31,0.5806451425598341
60_0_1478.0,rw_rank_bfs,9,20,0.5555555478395063,4.444443950617339,112.0,56.0,398.0,6.2222215308642745,19.899999005000048,0.14070351723441327,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,0.022239872910595735,0.07909604508602254,0.09195933454437168,119.96176129242878,1478.0,1478.0,1,1,0,1,31,0.29032257127991706
60_0_1501.0,mcts,13,43,0.551282047748192,6.615384106508915,644.0,322.0,2423.0,24.769228863905475,56.34883589886429,0.1328931076628588,10495.0,1133,9362.0,0.0,0.0,0.06136255359110409,0.2842012354067067,0.2588122195835492,271.6680788222265,1501.0,1501.0,0,0,0,1,31,0.4193548251821024
60_0_745.0,mcts,9,14,0.38888888348765444,3.1111107654321373,284.0,142.0,475.0,15.777776024691555,33.92856900510222,0.29894736779168973,10495.0,1133,9362.0,0.0,0.0,0.027060504999803666,0.12533097958929304,0.05073702199842586,595.9290569052607,745.0,745.0,0,0,0,1,31,0.29032257127991706
60_1_1543.0,mcts,9,18,0.49999999305555565,3.9999995555556054,180.0,90.0,427.0,9.999998888889014,23.72222090432106,0.2107728332300402,5188.0,764,4424.0,0.0,0.0,0.03469545103417589,0.11780104696622899,0.09651898731995501,281.03130129138816,1543.0,1543.0,0,0,0,1,31,0.29032257127991706
60_1_1617.0,mcts,18,67,0.43790849530095266,7.44444403086422,776.0,388.0,4386.0,21.555554358024757,65.46268559010917,0.08846329227349217,9881.0,1235,8646.0,0.0,0.0,0.07853456127127471,0.31417004023144124,0.5072866064645748,1444.9477642713805,1617.0,1617.0,0,0,0,1,31,0.5806451425598341
60_1_756.0,mcts,12,38,0.575757571395776,6.3333328055555995,352.0,176.0,1491.0,14.666665444444547,39.23684107271471,0.1180415827511458,9881.0,1235,8646.0,0.0,0.0,0.03562392470037203,0.14251012134209706,0.17244968769691768,406.7014721646398,756.0,756.0,0,0,0,1,31,0.38709676170655605
60_2_1455.0,mcts,20,98,0.5157894723268698,9.799999510000024,926.0,463.0,6010.0,23.149998842500057,61.32652998646398,0.0770382695379304,10585.0,1285,9300.0,0.0,0.0,0.08748228624586846,0.3603112837662947,0.6462365590702971,535.2208747580954,1455.0,1455.0,0,0,0,1,31,0.6451612695109268
60_2_1467.0,mcts,8,10,0.3571428507653063,2.4999996875000394,76.0,38.0,287.0,4.749999406250074,28.699997130000288,0.13240418072333038,15666.0,1286,14380.0,0.0,0.0,0.004851270266510196,0.029548989090552882,0.019958275381087742,1380.5757663510403,1467.0,1467.0,0,0,1,0,36,0.22222221604938291
60_2_761.0,mcts,15,51,0.4857142834013606,6.799999546666697,578.0,289.0,2219.0,19.26666538222231,43.50980306843524,0.1302388462684818,10585.0,1285,9300.0,0.0,0.0,0.05460557392020731,0.22490272356038696,0.23860215051197825,387.376723763499,761.0,761.0,0,0,0,1,31,0.4838709521331951
60_3_1538.0,mcts,15,65,0.6190476160997732,8.666666088888928,804.0,402.0,3848.0,26.799998213333453,59.199999089230786,0.10446985444270535,10503.0,1172,9331.0,0.0,0.0,0.07654955726206326,0.3430034126766182,0.4123888114443909,1813.466197101026,1538.0,1538.0,0,0,0,1,31,0.4838709521331951
60_3_1561.0,rw_rank_bfs,7,9,0.4285714183673472,2.571428204081685,124.0,62.0,212.0,8.857141591836916,23.555552938271898,0.2924528288091848,15828.0,1173,14655.0,0.0,0.0,0.007834217841304383,0.05285592493362666,0.014466052540807501,1374.218773921043,1561.0,1561.0,0,0,1,0,36,0.19444443904321004
60_3_742.0,mcts,12,32,0.4848484811753903,5.333332888888926,338.0,169.0,1279.0,14.083332159722321,39.9687487509766,0.13213447995923808,10503.0,1172,9331.0,0.0,0.0,0.032181281535544004,0.14419795209539424,0.13706998176646984,1933.4592025105787,742.0,742.0,0,0,0,1,31,0.38709676170655605
60_4_1514.0,mcts,10,24,0.5333333274074075,4.799999520000048,542.0,271.0,1468.0,27.099997290000275,61.16666411805566,0.1846049045063999,10885.0,1170,9715.0,0.0,0.0,0.04979329351862257,0.23162393142596244,0.1511065362685428,98.8049886694085,1514.0,1514.0,0,0,0,1,31,0.3225806347554634
60_4_1535.0,mip,5,4,0.399999980000001,1.599999680000064,128.0,64.0,86.0,12.799997440000512,21.499994625001342,0.744186037858302,15934.0,1266,14668.0,0.0,0.0,0.008033136688337321,0.05055292255090606,0.005863103353840803,3111.948142699852,1535.0,1535.0,0,0,1,0,36,0.1388888850308643
60_4_773.0,ga_meta,7,10,0.476190464852608,2.85714244897965,170.0,85.0,454.0,12.142855408163513,45.399995460000454,0.1872246691911351,10885.0,1170,9715.0,0.0,0.0,0.015617822690342873,0.07264957258747899,0.04673185794681092,1782.5054413341545,773.0,773.0,0,0,0,1,31,0.22580644432882438
61_0_1030.0,mip,29,256,0.6305418711446529,17.655171804994076,2316.0,1158.0,24764.0,39.931033105826444,96.73437462213136,0.04676142787729117,10495.0,1133,9362.0,0.0,0.0,0.22067651260403273,1.0220653124253616,2.645161290040038,483.4392610374735,1030.0,1030.0,0,0,0,1,31,0.9354838407908438
61_0_1510.0,mip,4,3,0.4999999583333368,1.4999996250000938,54.0,27.0,69.0,6.749998312500422,22.99999233333589,0.39130434215500953,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,0.010722795867608657,0.03813559316647515,0.015942698702416196,365.1138353006334,1510.0,1510.0,1,1,0,1,31,0.12903225390218534
61_0_1523.0,mcts,14,44,0.48351648085979954,6.285713836734726,660.0,330.0,2547.0,23.571426887755223,57.8863623207645,0.12956419311756412,10495.0,1133,9362.0,0.0,0.0,0.06288708908405077,0.29126213566525844,0.2720572526947172,2721.3481977014,1523.0,1523.0,0,0,0,1,31,0.45161288865764876
61_0_757.0,mcts,14,43,0.47252746993116773,6.142856704081664,458.0,229.0,1621.0,16.357141688775595,37.69767354191457,0.14127082039403402,10495.0,1133,9362.0,0.0,0.0,0.04363982848559887,0.20211826990104298,0.17314676349357544,237.2081468063093,757.0,757.0,0,0,0,1,31,0.45161288865764876
61_1_1570.0,rw_rank_bfs,9,15,0.4166666608796297,3.3333329629630044,142.0,71.0,312.0,7.888888012345777,20.799998613333425,0.22756410183473044,5188.0,764,4424.0,0.0,0.0,0.027370855815849873,0.09293193705113621,0.07052441228062287,212.54459012012285,1570.0,1570.0,0,0,0,1,31,0.29032257127991706
61_1_1630.0,mcts,12,36,0.5454545413223141,5.999999500000042,470.0,235.0,2147.0,19.583331701389024,59.63888723225314,0.10945505351213086,9881.0,1235,8646.0,0.0,0.0,0.04756603582151948,0.19028340065564095,0.24832292386672183,239.1887118322896,1630.0,1630.0,0,0,0,1,31,0.38709676170655605
