vnr_uid,best_algorithm,v_net_id,seed,event_time,result,v_net_num_nodes,v_net_num_egdes,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_lifetime,v_net_arrival_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_algorithms_tested
38_0_938,pl_rank,38,0,938.0,False,6,9,126.0,63.0,223.0,1134.9200212657358,938.0,5065.0,718,4347.0,0.0,0.0,0,8
38_1_1020,pl_rank,38,1,1020.0,False,3,2,104.0,52.0,54.0,826.0128831640912,1020.0,5188.0,764,4424.0,0.0,0.0,0,8
38_2_928,rw_rank_bfs,38,2,928.0,False,8,13,184.0,92.0,380.0,116.91427565457391,928.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
38_3_996,pl_rank,38,3,996.0,False,6,5,148.0,74.0,138.0,83.08001083943024,996.0,15828.0,1173,14655.0,0.0,0.0,0,8
38_4_956,mcts,38,4,956.0,False,4,4,58.0,29.0,80.0,615.7488733618653,956.0,15934.0,1266,14668.0,0.0,0.0,0,8
39_0_960,pl_rank,39,0,960.0,False,9,17,206.0,103.0,444.0,2319.8263357747524,960.0,5065.0,718,4347.0,0.0,0.0,0,8
39_1_1045,mcts,39,1,1045.0,False,6,7,140.0,70.0,200.0,229.73117534909056,1045.0,5188.0,764,4424.0,0.0,0.0,0,8
39_2_954,rw_rank_bfs,39,2,954.0,False,10,23,132.0,66.0,665.0,1010.139486896337,954.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
39_3_1022,pl_rank,39,3,1022.0,False,7,9,164.0,82.0,230.0,126.365340773687,1022.0,15828.0,1173,14655.0,0.0,0.0,0,8
39_4_978,pl_rank,39,4,978.0,False,3,2,62.0,31.0,26.0,12.864946631113437,978.0,15934.0,1266,14668.0,0.0,0.0,0,8
3_0_105,pl_rank,3,0,105.0,False,5,5,98.0,49.0,148.0,789.206363214473,105.0,5027.0,714,4313.0,0.0055710306406685,0.0078214860823556,1,8
3_1_110,pl_rank,3,1,110.0,False,2,1,30.0,15.0,42.0,355.44048823708476,110.0,5188.0,764,4424.0,0.0,0.0,0,8
3_2_82,pl_rank,3,2,82.0,False,4,4,70.0,35.0,25.0,1570.3512005386167,82.0,15666.0,1286,14380.0,0.0,0.0,0,8
3_3_101,pl_rank,3,3,101.0,False,10,27,128.0,64.0,637.0,131.2257067570419,101.0,15828.0,1173,14655.0,0.0,0.0,0,8
3_4_102,ga_meta,3,4,102.0,False,10,27,208.0,104.0,724.0,8.310489934272583,102.0,15934.0,1266,14668.0,0.0,0.0,0,8
40_0_981,pl_rank,40,0,981.0,False,5,7,98.0,49.0,112.0,122.24551319076085,981.0,5065.0,718,4347.0,0.0,0.0,0,8
40_1_1058,pl_rank,40,1,1058.0,False,2,1,36.0,18.0,8.0,469.78862157195687,1058.0,5188.0,764,4424.0,0.0,0.0,0,8
40_2_978,ga_meta,40,2,978.0,False,7,11,168.0,84.0,331.0,785.9030268301261,978.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
40_3_1047,rw_rank_bfs,40,3,1047.0,False,10,21,162.0,81.0,585.0,139.18160062467638,1047.0,15828.0,1173,14655.0,0.0,0.0,0,8
40_4_1005,pl_rank,40,4,1005.0,False,2,1,20.0,10.0,33.0,73.2968477475326,1005.0,15934.0,1266,14668.0,0.0,0.0,0,8
41_0_1016,pl_rank,41,0,1016.0,False,4,4,74.0,37.0,126.0,543.9522161179746,1016.0,5065.0,718,4347.0,0.0,0.0,0,8
41_1_1089,mcts,41,1,1089.0,False,5,4,130.0,65.0,102.0,17.734694918457674,1089.0,5188.0,764,4424.0,0.0,0.0,0,8
41_2_1004,ga_meta,41,2,1004.0,False,5,6,94.0,47.0,188.0,214.6240785142239,1004.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
41_3_1070,rw_rank_bfs,41,3,1070.0,False,10,27,216.0,108.0,692.0,326.48971263389893,1070.0,15828.0,1173,14655.0,0.0,0.0,0,8
41_4_1033,pl_rank,41,4,1033.0,False,3,2,30.0,15.0,42.0,395.2761921832206,1033.0,15934.0,1266,14668.0,0.0,0.0,0,8
42_0_1045,rw_rank_bfs,42,0,1045.0,False,9,22,208.0,104.0,604.0,152.80245002078274,1045.0,5065.0,718,4347.0,0.0,0.0,0,8
42_1_1114,mcts,42,1,1114.0,False,4,4,90.0,45.0,116.0,218.92485928071403,1114.0,5188.0,764,4424.0,0.0,0.0,0,8
42_2_1028,pl_rank,42,2,1028.0,False,2,1,58.0,29.0,28.0,420.9866512507837,1028.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
42_3_1101,rw_rank_bfs,42,3,1101.0,False,9,16,166.0,83.0,394.0,0.3729000408269194,1101.0,15828.0,1173,14655.0,0.0,0.0,0,8
42_4_1074,pl_rank,42,4,1074.0,False,2,1,56.0,28.0,31.0,151.79884710493022,1074.0,15934.0,1266,14668.0,0.0,0.0,0,8
43_0_1069,pl_rank,43,0,1069.0,False,4,4,104.0,52.0,104.0,10.433606610891385,1069.0,5065.0,718,4347.0,0.0,0.0,0,8
43_1_1133,pl_rank,43,1,1133.0,False,2,1,24.0,12.0,6.0,40.887083247955786,1133.0,5188.0,764,4424.0,0.0,0.0,0,8
43_2_1055,pl_rank,43,2,1055.0,False,2,1,34.0,17.0,38.0,817.7152567269313,1055.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
43_3_1122,pl_rank,43,3,1122.0,False,7,10,102.0,51.0,268.0,15.39012462122309,1122.0,15828.0,1173,14655.0,0.0,0.0,0,8
43_4_1094,rw_rank_bfs,43,4,1094.0,False,9,25,182.0,91.0,585.0,101.95324449463646,1094.0,15934.0,1266,14668.0,0.0,0.0,0,8
44_0_1091,rw_rank_bfs,44,0,1091.0,True,2,1,20.0,10.0,19.0,710.1917317485868,1091.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
44_1_1158,mcts,44,1,1158.0,False,6,9,136.0,68.0,117.0,590.7554839024208,1158.0,5188.0,764,4424.0,0.0,0.0,0,8
44_2_1081,mcts,44,2,1081.0,False,4,5,86.0,43.0,107.0,895.363735163005,1081.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
44_3_1147,pl_rank,44,3,1147.0,False,3,2,84.0,42.0,49.0,309.52860224275247,1147.0,15828.0,1173,14655.0,0.0,0.0,0,8
44_4_1120,pl_rank,44,4,1120.0,False,4,4,104.0,52.0,115.0,57.13963648411721,1120.0,15934.0,1266,14668.0,0.0,0.0,0,8
45_0_1115,pl_rank,45,0,1115.0,False,2,1,18.0,9.0,31.0,192.8438514639032,1115.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
45_1_1190,mcts,45,1,1190.0,False,4,4,28.0,14.0,91.0,6.39708121245709,1190.0,5188.0,764,4424.0,0.0,0.0,0,8
45_2_1107,rw_rank_bfs,45,2,1107.0,False,10,18,192.0,96.0,480.0,115.20599939157536,1107.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
45_3_1178,pl_rank,45,3,1178.0,False,3,2,56.0,28.0,40.0,88.67935696800375,1178.0,15828.0,1173,14655.0,0.0,0.0,0,8
45_4_1143,ga_meta,45,4,1143.0,False,8,14,164.0,82.0,439.0,47.480917694335986,1143.0,15934.0,1266,14668.0,0.0,0.0,0,8
46_0_1141,pl_rank,46,0,1141.0,False,6,7,100.0,50.0,152.0,241.81919613626596,1141.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
46_1_1212,rw_rank_bfs,46,1,1212.0,False,9,17,226.0,113.0,445.0,307.67221366106486,1212.0,5188.0,764,4424.0,0.0,0.0,0,8
46_2_1133,rw_rank_bfs,46,2,1133.0,False,10,21,176.0,88.0,395.0,655.9278799349253,1133.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,1,8
46_3_1204,pl_rank,46,3,1204.0,False,3,2,46.0,23.0,59.0,568.9393153175097,1204.0,15828.0,1173,14655.0,0.0,0.0,0,8
46_4_1166,ga_meta,46,4,1166.0,False,5,5,104.0,52.0,134.0,374.87400992174224,1166.0,15934.0,1266,14668.0,0.0,0.0,0,8
47_0_1167,rw_rank_bfs,47,0,1167.0,False,7,13,152.0,76.0,324.0,443.75095954484885,1167.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
47_1_1232,rw_rank_bfs,47,1,1232.0,False,9,21,112.0,56.0,382.0,1626.180915785891,1232.0,5188.0,764,4424.0,0.0,0.0,0,8
47_2_1162,mcts,47,2,1162.0,False,4,6,84.0,42.0,149.0,813.3280597182231,1162.0,15666.0,1286,14380.0,0.0,0.0,0,8
47_3_1222,pl_rank,47,3,1222.0,False,7,11,116.0,58.0,189.0,792.8718921955302,1222.0,15828.0,1173,14655.0,0.0,0.0,0,8
47_4_1200,ga_meta,47,4,1200.0,False,9,14,198.0,99.0,406.0,114.27367386833356,1200.0,15934.0,1266,14668.0,0.0,0.0,0,8
48_0_1193,pl_rank,48,0,1193.0,False,7,9,146.0,73.0,225.0,889.071661272128,1193.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
48_1_1263,rw_rank_bfs,48,1,1263.0,False,10,23,208.0,104.0,670.0,203.37187792472855,1263.0,5188.0,764,4424.0,0.0,0.0,0,8
48_2_1195,ga_meta,48,2,1195.0,False,8,19,226.0,113.0,334.0,22.043365422586767,1195.0,15666.0,1286,14380.0,0.0,0.0,0,8
48_3_1256,pl_rank,48,3,1256.0,False,7,10,114.0,57.0,147.0,431.5685729522655,1256.0,15828.0,1173,14655.0,0.0,0.0,0,8
48_4_1230,rw_rank_bfs,48,4,1230.0,False,10,24,138.0,69.0,684.0,173.26384215152254,1230.0,15934.0,1266,14668.0,0.0,0.0,0,8
49_0_1217,rw_rank_bfs,49,0,1217.0,False,8,11,214.0,107.0,340.0,495.75213923238255,1217.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
49_1_1289,rw_rank_bfs,49,1,1289.0,False,8,14,160.0,80.0,341.0,319.4085009190427,1289.0,5188.0,764,4424.0,0.0,0.0,0,8
49_2_1223,ga_meta,49,2,1223.0,False,7,10,226.0,113.0,290.0,56.6892896455284,1223.0,15666.0,1286,14380.0,0.0,0.0,0,8
49_3_1279,pl_rank,49,3,1279.0,False,9,22,178.0,89.0,527.0,593.3366162317749,1279.0,15828.0,1173,14655.0,0.0,0.0,0,8
49_4_1252,pl_rank,49,4,1252.0,False,4,4,110.0,55.0,34.0,1296.382585161792,1252.0,15934.0,1266,14668.0,0.0,0.0,0,8
4_0_131,pl_rank,4,0,131.0,False,9,10,168.0,84.0,214.0,126.75285601976256,131.0,5027.0,714,4313.0,0.0055710306406685,0.0078214860823556,1,8
4_1_135,pl_rank,4,1,135.0,False,2,1,36.0,18.0,45.0,121.45014390722343,135.0,5188.0,764,4424.0,0.0,0.0,0,8
4_2_110,rw_rank_bfs,4,2,110.0,False,10,23,196.0,98.0,587.0,201.63903511487771,110.0,15666.0,1286,14380.0,0.0,0.0,0,8
4_3_134,pl_rank,4,3,134.0,False,2,1,52.0,26.0,24.0,1680.4119998083818,134.0,15828.0,1173,14655.0,0.0,0.0,0,8
4_4_122,ga_meta,4,4,122.0,False,9,24,132.0,66.0,498.0,187.9773938487999,122.0,15934.0,1266,14668.0,0.0,0.0,0,8
50_0_1238,sa_meta,50,0,1238.0,False,10,16,142.0,71.0,344.0,1030.4106121944408,1238.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
50_1_1316,mcts,50,1,1316.0,False,5,5,68.0,34.0,130.0,55.684404419524625,1316.0,5188.0,764,4424.0,0.0,0.0,0,8
50_2_1246,rw_rank_bfs,50,2,1246.0,False,8,10,158.0,79.0,207.0,285.53880582204164,1246.0,15666.0,1286,14380.0,0.0,0.0,0,8
50_3_1312,pl_rank,50,3,1312.0,False,6,6,94.0,47.0,113.0,247.93403698341325,1312.0,15828.0,1173,14655.0,0.0,0.0,0,8
50_4_1277,rw_rank_bfs,50,4,1277.0,False,8,13,222.0,111.0,378.0,99.51430336521751,1277.0,15934.0,1266,14668.0,0.0,0.0,0,8
51_0_1261,mcts,51,0,1261.0,False,6,9,124.0,62.0,161.0,159.78732849638575,1261.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
51_1_1340,rw_rank_bfs,51,1,1340.0,False,9,17,182.0,91.0,411.0,349.65899658090865,1340.0,5188.0,764,4424.0,0.0,0.0,0,8
51_2_1267,rw_rank_bfs,51,2,1267.0,False,8,14,184.0,92.0,323.0,124.79588479393624,1267.0,15666.0,1286,14380.0,0.0,0.0,0,8
51_3_1345,pl_rank,51,3,1345.0,False,5,4,120.0,60.0,37.0,23.70107053097601,1345.0,15828.0,1173,14655.0,0.0,0.0,0,8
51_4_1302,rw_rank_bfs,51,4,1302.0,False,9,19,400.0,200.0,1199.0,662.4320342447412,1302.0,10885.0,1170,9715.0,0.0,0.0,0,8
52_0_1286,pl_rank,52,0,1286.0,False,3,2,34.0,17.0,29.0,799.859729757419,1286.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
52_1_1359,rw_rank_bfs,52,1,1359.0,False,9,17,176.0,88.0,306.0,1084.420001959268,1359.0,5188.0,764,4424.0,0.0,0.0,0,8
52_2_1289,ga_meta,52,2,1289.0,False,8,13,140.0,70.0,256.0,1062.7304519303366,1289.0,15666.0,1286,14380.0,0.0,0.0,0,8
52_3_1370,pl_rank,52,3,1370.0,False,2,1,26.0,13.0,2.0,289.3930254799823,1370.0,15828.0,1173,14655.0,0.0,0.0,0,8
52_4_1323,ga_meta,52,4,1323.0,False,9,21,208.0,104.0,435.0,52.98603685218048,1323.0,15934.0,1266,14668.0,0.0,0.0,0,8
53_0_1309,mcts,53,0,1309.0,False,6,7,144.0,72.0,227.0,102.67388504774864,1309.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
53_1_1378,mcts,53,1,1378.0,False,6,9,90.0,45.0,201.0,382.1898566840906,1378.0,5188.0,764,4424.0,0.0,0.0,0,8
53_2_1313,mcts,53,2,1313.0,False,5,4,128.0,64.0,134.0,635.9251806544353,1313.0,15666.0,1286,14380.0,0.0,0.0,0,8
53_3_1389,pl_rank,53,3,1389.0,False,2,1,22.0,11.0,11.0,232.59188151018515,1389.0,15828.0,1173,14655.0,0.0,0.0,0,8
53_4_1347,mcts,53,4,1347.0,False,4,5,80.0,40.0,132.0,286.50214105797744,1347.0,15934.0,1266,14668.0,0.0,0.0,0,8
54_0_1338,rw_rank_bfs,54,0,1338.0,False,10,23,220.0,110.0,534.0,1526.5923214708498,1338.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
54_1_1403,mcts,54,1,1403.0,False,7,7,116.0,58.0,214.0,165.2786181862825,1403.0,5188.0,764,4424.0,0.0,0.0,0,8
54_2_1332,rw_rank_bfs,54,2,1332.0,False,10,24,182.0,91.0,743.0,624.1492383005581,1332.0,15666.0,1286,14380.0,0.0,0.0,0,8
54_3_1404,pl_rank,54,3,1404.0,False,2,1,46.0,23.0,15.0,454.413381114963,1404.0,15828.0,1173,14655.0,0.0,0.0,0,8
54_4_1377,rw_rank_bfs,54,4,1377.0,False,9,18,160.0,80.0,384.0,668.0114646872048,1377.0,15934.0,1266,14668.0,0.0,0.0,0,8
55_0_1352,mcts,55,0,1352.0,False,3,2,38.0,19.0,56.0,581.5566474751904,1352.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
55_1_1424,ga_meta,55,1,1424.0,False,5,6,88.0,44.0,158.0,218.93063957679416,1424.0,5188.0,764,4424.0,0.0,0.0,0,8
55_2_1356,pl_rank,55,2,1356.0,False,4,3,52.0,26.0,62.0,734.5329845795372,1356.0,15666.0,1286,14380.0,0.0,0.0,0,8
55_3_1422,pl_rank,55,3,1422.0,False,2,1,32.0,16.0,49.0,72.0611651089179,1422.0,15828.0,1173,14655.0,0.0,0.0,0,8
55_4_1410,ga_meta,55,4,1410.0,False,7,7,158.0,79.0,117.0,880.4446127162681,1410.0,15934.0,1266,14668.0,0.0,0.0,0,8
56_0_1376,pl_rank,56,0,1376.0,False,3,2,90.0,45.0,32.0,121.359246426273,1376.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
56_1_1443,rw_rank_bfs,56,1,1443.0,False,8,17,212.0,106.0,499.0,1133.0313669311772,1443.0,5188.0,764,4424.0,0.0,0.0,0,8
56_2_1376,pl_rank,56,2,1376.0,False,3,2,58.0,29.0,33.0,200.79657653216137,1376.0,15666.0,1286,14380.0,0.0,0.0,0,8
56_3_1451,pl_rank,56,3,1451.0,False,4,3,82.0,41.0,91.0,129.1994513276463,1451.0,15828.0,1173,14655.0,0.0,0.0,0,8
56_4_1439,ga_meta,56,4,1439.0,False,5,8,76.0,38.0,218.0,246.37034702010095,1439.0,15934.0,1266,14668.0,0.0,0.0,0,8
57_0_1399,rw_rank_bfs,57,0,1399.0,False,9,21,160.0,80.0,522.0,1472.24009965277,1399.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
57_1_1463,rw_rank_bfs,57,1,1463.0,False,10,23,226.0,113.0,644.0,138.19908195597117,1463.0,5188.0,764,4424.0,0.0,0.0,0,8
57_2_1400,rw_rank_bfs,57,2,1400.0,False,6,12,126.0,63.0,211.0,129.78076160090816,1400.0,15666.0,1286,14380.0,0.0,0.0,0,8
57_3_1480,ga_meta,57,3,1480.0,False,4,4,38.0,19.0,105.0,843.1120090598189,1480.0,15828.0,1173,14655.0,0.0,0.0,0,8
57_4_1469,pl_rank,57,4,1469.0,False,2,1,22.0,11.0,15.0,59.32100465721802,1469.0,15934.0,1266,14668.0,0.0,0.0,0,8
58_0_1427,mcts,58,0,1427.0,False,5,6,84.0,42.0,183.0,656.2540043418445,1427.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
58_1_1497,pl_rank,58,1,1497.0,False,2,1,30.0,15.0,30.0,12.086972016255492,1497.0,5188.0,764,4424.0,0.0,0.0,0,8
58_2_1422,rw_rank_bfs,58,2,1422.0,False,10,16,254.0,127.0,435.0,492.2097908690325,1422.0,15666.0,1286,14380.0,0.0,0.0,0,8
58_3_1510,rw_rank_bfs,58,3,1510.0,False,9,20,160.0,80.0,578.0,153.48377486188934,1510.0,15828.0,1173,14655.0,0.0,0.0,0,8
58_4_1490,rw_rank_bfs,58,4,1490.0,False,7,10,128.0,64.0,331.0,399.5597504662199,1490.0,15934.0,1266,14668.0,0.0,0.0,0,8
59_0_1455,rw_rank_bfs,59,0,1455.0,False,8,15,188.0,94.0,422.0,146.4757273767696,1455.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
59_1_1521,pl_rank,59,1,1521.0,False,4,3,90.0,45.0,42.0,1686.6958394840692,1521.0,5188.0,764,4424.0,0.0,0.0,0,8
59_2_1446,pl_rank,59,2,1446.0,False,3,3,64.0,32.0,81.0,267.62682798335686,1446.0,15666.0,1286,14380.0,0.0,0.0,0,8
59_3_1536,pl_rank,59,3,1536.0,False,2,1,42.0,21.0,24.0,264.08780479495465,1536.0,15828.0,1173,14655.0,0.0,0.0,0,8
59_4_1511,ga_meta,59,4,1511.0,False,6,9,112.0,56.0,234.0,785.1099966482894,1511.0,15934.0,1266,14668.0,0.0,0.0,0,8
5_0_155,pl_rank,5,0,155.0,False,5,6,126.0,63.0,124.0,211.82855231649555,155.0,5027.0,714,4313.0,0.0055710306406685,0.0078214860823556,1,8
5_1_161,pl_rank,5,1,161.0,False,3,2,66.0,33.0,54.0,1241.1173299335453,161.0,5188.0,764,4424.0,0.0,0.0,0,8
5_2_131,rw_rank_bfs,5,2,131.0,False,9,21,220.0,110.0,540.0,328.3672823909719,131.0,15666.0,1286,14380.0,0.0,0.0,0,8
5_3_159,pl_rank,5,3,159.0,False,7,12,114.0,57.0,329.0,695.2060282383483,159.0,15828.0,1173,14655.0,0.0,0.0,0,8
5_4_144,rw_rank_bfs,5,4,144.0,False,15,58,686.0,343.0,3252.0,1085.6045608657068,144.0,10885.0,1170,9715.0,0.0,0.0,0,8
60_0_1478,rw_rank_bfs,60,0,1478.0,False,9,20,112.0,56.0,398.0,119.96176129242878,1478.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
60_1_1543,rw_rank_bfs,60,1,1543.0,False,9,18,180.0,90.0,427.0,281.03130129138816,1543.0,5188.0,764,4424.0,0.0,0.0,0,8
60_2_1467,rw_rank_bfs,60,2,1467.0,False,8,10,76.0,38.0,287.0,1380.5757663510403,1467.0,15666.0,1286,14380.0,0.0,0.0,0,8
60_3_1561,pl_rank,60,3,1561.0,False,7,9,124.0,62.0,212.0,1374.218773921043,1561.0,15828.0,1173,14655.0,0.0,0.0,0,8
60_4_1535,pl_rank,60,4,1535.0,False,5,4,128.0,64.0,86.0,3111.948142699852,1535.0,15934.0,1266,14668.0,0.0,0.0,0,8
61_0_1510,pl_rank,61,0,1510.0,False,4,3,54.0,27.0,69.0,365.1138353006334,1510.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
61_1_1570,rw_rank_bfs,61,1,1570.0,False,9,15,142.0,71.0,312.0,212.54459012012285,1570.0,5188.0,764,4424.0,0.0,0.0,0,8
61_2_1494,rw_rank_bfs,61,2,1494.0,False,7,8,118.0,59.0,266.0,514.2434158630444,1494.0,15666.0,1286,14380.0,0.0,0.0,0,8
61_3_1586,pl_rank,61,3,1586.0,False,2,1,14.0,7.0,47.0,161.1729662852628,1586.0,15828.0,1173,14655.0,0.0,0.0,0,8
61_4_1565,rw_rank_bfs,61,4,1565.0,False,10,17,268.0,134.0,365.0,903.5620598022306,1565.0,15934.0,1266,14668.0,0.0,0.0,0,8
62_0_1532,pl_rank,62,0,1532.0,False,2,1,32.0,16.0,35.0,12.998874958791893,1532.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
62_1_1590,rw_rank_bfs,62,1,1590.0,False,9,15,204.0,102.0,397.0,430.2714980042148,1590.0,5188.0,764,4424.0,0.0,0.0,0,8
62_2_1524,pl_rank,62,2,1524.0,False,3,2,54.0,27.0,54.0,244.613891842895,1524.0,15666.0,1286,14380.0,0.0,0.0,0,8
62_3_1607,pl_rank,62,3,1607.0,False,3,2,64.0,32.0,63.0,78.49650036304767,1607.0,15828.0,1173,14655.0,0.0,0.0,0,8
62_4_1593,ga_meta,62,4,1593.0,False,7,9,106.0,53.0,222.0,376.5254383915556,1593.0,15934.0,1266,14668.0,0.0,0.0,0,8
63_0_1560,pl_rank,63,0,1560.0,False,5,5,72.0,36.0,150.0,116.26250712390988,1560.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
63_1_1622,mcts,63,1,1622.0,False,5,8,86.0,43.0,239.0,67.63854815683851,1622.0,5188.0,764,4424.0,0.0,0.0,0,8
63_2_1545,pl_rank,63,2,1545.0,False,4,4,132.0,66.0,86.0,965.9235620953574,1545.0,15666.0,1286,14380.0,0.0,0.0,0,8
63_3_1636,ga_meta,63,3,1636.0,False,6,10,110.0,55.0,243.0,605.3646714251648,1636.0,15828.0,1173,14655.0,0.0,0.0,0,8
63_4_1621,rw_rank_bfs,63,4,1621.0,False,10,21,192.0,96.0,494.0,266.40018925963983,1621.0,15934.0,1266,14668.0,0.0,0.0,0,8
64_0_1583,rw_rank_bfs,64,0,1583.0,False,7,12,138.0,69.0,383.0,276.4191884368743,1583.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
64_1_1646,pl_rank,64,1,1646.0,False,2,1,12.0,6.0,9.0,1498.2994266466997,1646.0,5188.0,764,4424.0,0.0,0.0,0,8
64_2_1570,rw_rank_bfs,64,2,1570.0,False,6,10,154.0,77.0,296.0,239.65748978791973,1570.0,15666.0,1286,14380.0,0.0,0.0,0,8
64_3_1660,pl_rank,64,3,1660.0,False,3,2,56.0,28.0,31.0,418.5856294806696,1660.0,15828.0,1173,14655.0,0.0,0.0,0,8
64_4_1649,rw_rank_bfs,64,4,1649.0,False,8,10,148.0,74.0,284.0,32.304942111250284,1649.0,15934.0,1266,14668.0,0.0,0.0,0,8
65_0_1617,pl_rank,65,0,1617.0,False,6,6,134.0,67.0,106.0,234.3382394171621,1617.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
65_1_1665,rw_rank_bfs,65,1,1665.0,False,10,24,252.0,126.0,546.0,188.1552541091021,1665.0,5188.0,764,4424.0,0.0,0.0,0,8
65_2_1604,rw_rank_bfs,65,2,1604.0,False,9,15,162.0,81.0,464.0,98.19593720777934,1604.0,15666.0,1286,14380.0,0.0,0.0,0,8
65_3_1688,pl_rank,65,3,1688.0,False,4,5,58.0,29.0,149.0,472.8518356433432,1688.0,15828.0,1173,14655.0,0.0,0.0,0,8
65_4_1676,rw_rank_bfs,65,4,1676.0,False,9,22,138.0,69.0,641.0,109.09317362220082,1676.0,15934.0,1266,14668.0,0.0,0.0,0,8
66_0_1641,mcts,66,0,1641.0,False,6,10,124.0,62.0,268.0,311.4146563747142,1641.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
66_1_1680,rw_rank_bfs,66,1,1680.0,False,9,19,184.0,92.0,375.0,1527.0105023768108,1680.0,5188.0,764,4424.0,0.0,0.0,0,8
66_2_1621,rw_rank_bfs,66,2,1621.0,False,8,13,178.0,89.0,320.0,760.8495838383803,1621.0,15666.0,1286,14380.0,0.0,0.0,0,8
66_3_1713,pl_rank,66,3,1713.0,False,4,4,54.0,27.0,73.0,21.469852536087064,1713.0,15828.0,1173,14655.0,0.0,0.0,0,8
66_4_1696,pl_rank,66,4,1696.0,False,2,1,60.0,30.0,36.0,302.411799371421,1696.0,15934.0,1266,14668.0,0.0,0.0,0,8
67_0_1664,rw_rank_bfs,67,0,1664.0,False,8,9,210.0,105.0,232.0,162.60800753236046,1664.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
67_1_1700,rw_rank_bfs,67,1,1700.0,False,9,15,162.0,81.0,255.0,123.20175967985122,1700.0,5188.0,764,4424.0,0.0,0.0,0,8
67_2_1643,rw_rank_bfs,67,2,1643.0,False,6,9,136.0,68.0,242.0,319.5270626266553,1643.0,15666.0,1286,14380.0,0.0,0.0,0,8
67_3_1751,pl_rank,67,3,1751.0,False,6,6,88.0,44.0,124.0,270.0129964594614,1751.0,15828.0,1173,14655.0,0.0,0.0,0,8
67_4_1727,pl_rank,67,4,1727.0,False,6,5,130.0,65.0,76.0,215.18465573016312,1727.0,15934.0,1266,14668.0,0.0,0.0,0,8
68_0_1685,pl_rank,68,0,1685.0,False,6,5,158.0,79.0,124.0,441.89282938075206,1685.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
68_1_1724,pl_rank,68,1,1724.0,False,3,3,72.0,36.0,96.0,142.97525295680117,1724.0,5188.0,764,4424.0,0.0,0.0,0,8
68_2_1666,rw_rank_bfs,68,2,1666.0,False,7,9,74.0,37.0,215.0,150.2015914849124,1666.0,15666.0,1286,14380.0,0.0,0.0,0,8
68_3_1781,pl_rank,68,3,1781.0,False,10,18,216.0,108.0,422.0,2.137780683530025,1781.0,15828.0,1173,14655.0,0.0,0.0,0,8
68_4_1749,ga_meta,68,4,1749.0,False,8,16,172.0,86.0,317.0,101.37642153119177,1749.0,15934.0,1266,14668.0,0.0,0.0,0,8
69_0_1703,pl_rank,69,0,1703.0,False,6,6,152.0,76.0,69.0,997.0196176603264,1703.0,5036.0,708,4328.0,0.0139275766016713,0.0043708304577869,1,8
