v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_running_p_net_nodes,v_net_time_cost,v_net_time_revenue,p_net_num_nodes,v_net_size_ratio,v_net_demand_per_node,v_net_demand_per_link,v_net_connectivity,v_net_total_demand,v_net_node_to_link_demand_ratio,p_net_overall_util,p_net_node_util,p_net_link_util,system_load,topology_encoded,best_for_rac,best_for_lrc,best_for_lar,best_for_ast,best_for_balanced,num_algos_accepted,network_stress_index,problem_complexity,resource_bottleneck_ratio,vnr_size_category,cpu_intensive_flag,bandwidth_intensive_flag,utilization_pressure,resource_efficiency,p_net_node_link_resource_ratio,p_net_util_imbalance,p_net_resource_heterogeneity,p_net_fragmentation_estimate,p_net_uneven_utilization,p_net_health_score,vnr_demand_intensity,vnr_density_adjusted,vnr_node_link_demand_ratio,vnr_structural_complexity
2,1,137.11827442572147,21.0,7.0,30.0,8229.0,4396,3833.0,0.0209354120267261,0.1326091875990043,6,17,5073.376153751694,5073.376153751694,31,0.064516129032258,3.5,29.99999997,0.999999999,37.0,0.2333333333255555,0.2130630199866118,0.0209354120267261,0.1326091875990043,0.2142857142780612,0,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,2,0.0767722998128652,36.99999996299999,0.1166666628944445,0,0,1,0.0027762279809145,222.4053993944487,0.15787182271419464,0.1116737755722782,1.1468823372953607,0.08788022369554149,0.02379355187673671,73.10036500815723,12.333333333333334,8.571426105306827,0.2333333255555558,1.1498924206125223
6,6,897.8141498092632,270.0,135.0,282.0,9160.0,4849,4311.0,0.019215210355987,0.0790429395428327,1,4,0.0,0.0,16,0.375,22.5,46.999999992166664,0.3999999999733333,417.0,0.4787234042536216,0.1240317490676101,0.019215210355987,0.0790429395428327,0.0357142857130102,2,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.0491290749494098,166.79999998888002,0.4787233941495023,1,0,1,0.001518826710471,21.96642680583591,0.24309530201963897,0.0598277291868457,1.1247970305903972,0.052407191293057924,0.007420537893787779,86.11978000648493,11.27027027027027,0.8355555182247917,0.47872340255771845,1.3023337562637496
5,5,424.99543697613734,210.0,105.0,250.0,9625.0,4944,4681.0,0.0,0.0,0,7,0.0,0.0,16,0.3125,21.0,49.99999999,0.49999999995,355.0,0.41999999999832,0.0795639284689682,0.0,0.0,0.0,2,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.0,177.49999998225,0.4199999916840002,1,0,1,0.0,27.112675979964298,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,13.653846153846153,1.1904761334297078,0.41999999832,1.2714300131943315
4,4,490.6029216634582,585.0,65.0,123.0,7954.0,960,6994.0,0.6605374823196606,0.5231797109353695,17,36,131481.58300580678,92233.34927273012,20,0.2,16.25,30.7499999923125,0.6666666665555555,188.0,0.5284552845485492,0.239361193458927,0.6605374823196606,0.5231797109353695,0.6071428571211734,1,d_round,mip,d_round,rw_rank_bfs,ga_meta,4,0.591858596627515,125.33333331244444,0.5284552674994222,0,0,1,0.3455798090619768,42.308510413252606,1.2625417346498067,0.13735777138429106,0.13726050898809544,0.10447965129488869,0.03287812008940236,68.6145628640935,11.058823529411764,1.2615383833796892,0.5284552802564612,2.183461440566944
5,4,875.5208932465456,1040.0,130.0,126.0,8612.0,1062,7550.0,0.5927914110429449,0.4478976234003656,14,36,270535.9560131826,224133.34867111567,20,0.25,26.0,31.499999992125,0.39999999996,256.0,1.0317460317378433,0.1764368365688056,0.5927914110429449,0.4478976234003656,0.4999999999821428,1,ga_meta,mip,ga_meta,pl_rank,ga_meta,4,0.5203445172216552,102.39999998976,0.8253967994001016,1,0,1,0.2655098641782842,33.64062486859131,1.3234946036283375,0.14489378764257926,0.14066225163699836,0.11932918611245028,0.02556460153012898,73.64174700822107,12.19047619047619,0.4846153658067167,1.0317460235575713,2.7964281595624367
5,6,682.4845783045753,890.0,445.0,1564.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.25,89.0,260.6666666232222,0.59999999994,2009.0,0.2845268542197669,-0.6547767045997896,0.0,0.0,0.0,1,mcts,sa_meta,mcts,pl_rank,mcts,2,0.0,1205.39999987946,0.3414322238110017,1,0,1,0.0,8.61324041383114,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,64.80645161290323,1.7573033505729212,0.2845268540380263,1.1142989083608617
6,9,587.1133885538862,802.0,401.0,780.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.375,66.83333333333333,86.66666665703704,0.59999999996,1181.0,0.514102564101905,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,mip,mip,pl_rank,mip,4,0.0,708.59999995276,0.7711538373416009,1,0,1,0.0,7.543607106228952,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,21.472727272727273,0.7780548510628534,0.5141025634434583,1.9670344818361798
10,20,502.4666597158526,794.0,397.0,1614.0,10142.0,1810,8332.0,0.3027734976887519,0.4203826086956521,3,36,0.0,0.0,20,0.5,39.7,80.699999995965,0.4444444444345679,2011.0,0.2459727385376419,0.0301233623410155,0.3027734976887519,0.4203826086956521,0.1071428571390306,1,mcts,pl_rank,pso_meta,rw_rank_bfs,pso_meta,4,0.361578053192202,893.777777757916,0.4919454710042073,2,0,1,0.1272807128023045,5.043262056169437,0.7202314539051232,0.11760911100690019,0.21723475753513743,0.11406632914143462,0.003542781865465569,89.49208396168018,10.00497512437811,0.9034424624844795,0.24597273838539482,0.680143864692749
4,4,36.10290143475958,64.0,32.0,91.0,9304.0,4831,4473.0,0.0088223225276979,0.0339092872570194,3,63,0.0,0.0,31,0.1290322580645161,8.0,22.7499999943125,0.6666666665555555,123.0,0.3516483516444874,0.1102610691402887,0.0088223225276979,0.0339092872570194,0.1071428571390306,0,pl_rank,pl_rank,pl_rank,pl_rank,pl_rank,1,0.0213658048923586,81.99999998633332,0.351648336279194,0,0,1,0.0002991586688657,75.64227580778638,0.26016655243378056,0.025086964729321502,1.0800357699351584,0.0223208491767818,0.0027661155525397023,90.70590880158393,7.235294117647059,1.895833095564266,0.3516483477840841,0.8471666336591122
4,4,568.6651452876375,360.0,40.0,64.0,15765.0,2411,13354.0,0.1280289330922241,0.0713490959666203,14,36,76201.12946854343,59141.1751099143,20,0.2,10.0,15.999999996,0.6666666665555555,104.0,0.6249999999902344,-0.5076025628765419,0.1280289330922241,0.0713490959666203,0.4999999999821428,1,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,3,0.0996890145294221,69.33333332177777,0.6249999610937524,0,0,1,0.0091347486337011,151.58653700397562,1.7943764666009678,0.0566798371256038,0.18054515499621498,0.08545066771398527,-0.02877083058838146,148.71442367714857,6.117647058823529,1.0666665595555662,0.6249999902343751,2.643770301099778
3,2,110.8841810536786,64.0,32.0,34.0,9092.0,4819,4273.0,0.0112843660237997,0.0771058315334772,4,15,17519.70060648122,7318.355949542788,16,0.1875,10.666666666666666,16.9999999915,0.6666666664444444,66.0,0.9411764705605538,0.1305345701444008,0.0112843660237997,0.0771058315334772,0.1428571428520408,2,d_round,pl_rank,pl_rank,pl_rank,pl_rank,4,0.0441950987786384,43.99999998533333,0.6274509437970032,0,0,1,0.0008700904255931,137.7575736703398,0.1463471627530228,0.0658214655096775,1.1277790776672643,0.05722948880309724,0.008591976706580257,84.93551235586013,9.428571428571429,1.062499899505218,0.9411764429065753,2.959977560345656
4,5,43.99045923107179,842.0,421.0,1208.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.2,105.25,241.59999995168,0.8333333331944445,1629.0,0.3485099337745459,-0.6547767045997896,0.0,0.0,0.0,1,mip,sa_meta,mip,pl_rank,mip,2,0.0,1357.49999977375,0.4356374155025355,0,0,1,0.0,10.62246776511819,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,77.57142857142857,1.9129057610128775,0.3485099334863328,1.1054881617463899
7,10,145.4213319345366,796.0,398.0,929.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,56.857142857142854,92.89999999071,0.4761904761678004,1327.0,0.4284176533902816,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,mip,mip,pl_rank,rw_rank_bfs,6,0.0,631.9047618746712,0.6120252126028348,1,0,1,0.0,6.713639783938477,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,18.690140845070424,0.7780569376245111,0.4284176529295827,1.0172855316217262
4,3,213.2679107610464,832.0,416.0,568.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.1290322580645161,104.0,189.33333327022223,0.4999999999166666,984.0,0.7323943661958937,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,491.999999918,0.5492957719297759,0,0,1,0.0,9.351626006756478,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,75.6923076923077,0.9102564010488166,0.7323943649077564,1.9654634635869235
4,3,208.9548769535943,882.0,441.0,905.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.2,110.25,301.6666665661111,0.4999999999166666,1346.0,0.4872928176790195,-0.6547767045997896,0.0,0.0,0.0,1,mcts,mip,mcts,pl_rank,mcts,3,0.0,672.9999998878333,0.3654696121699903,0,0,1,0.0,12.855869232647942,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,103.53846153846153,1.368102783581078,0.4872928171411129,1.302751188989748
7,14,336.7319676523125,1416.0,708.0,3706.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.35,101.14285714285714,264.71428569537755,0.6666666666349206,4414.0,0.1910415542363219,-0.6547767045997896,0.0,0.0,0.0,1,mip,sa_meta,mip,pl_rank,mip,2,0.0,2942.6666665265393,0.3820831070566592,1,0,1,0.0,3.920253737217885,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,44.58585858585859,1.7448210748199469,0.19104155418482419,0.741528122061175
9,22,101.22937979015217,204.0,102.0,558.0,3742.0,881,2861.0,0.2405172413793103,0.4478965650328058,5,12,0.0,0.0,16,0.5625,11.333333333333334,25.363636362483472,0.6111111110941359,660.0,0.1827956989244036,0.6421535813330783,0.2405172413793103,0.4478965650328058,0.178571428565051,2,mcts,mcts,sa_meta,rw_rank_bfs,sa_meta,2,0.344206903206058,403.3333333221297,0.4468339131081014,2,0,1,0.1077268462449593,5.66969696110652,0.5369916252205879,0.20737932365349548,0.30793428860260946,0.0742099482749718,0.1331693753785237,29.659865708886198,3.3165829145728645,1.3676469380486438,0.18279569859714032,0.5168996257667526
5,7,19.237988887569244,1988.0,142.0,342.0,11550.0,1848,9702.0,0.3465346534653465,0.3385601308971911,9,27,22142.9252095922,9311.186621583514,20,0.25,28.4,48.857142850163264,0.69999999993,484.0,0.415204678361359,-0.1045232858372382,0.3465346534653465,0.3385601308971911,0.3214285714170918,1,ga_meta,mip,pl_rank,rw_rank_bfs,pl_rank,4,0.3425473921812688,338.79999996611997,0.5812865378929656,1,0,1,0.1173228176376404,23.86363631433133,1.0235512049095108,0.007974522568155396,0.1904761904565578,0.008808045869962209,-0.0008335233018068132,114.57894264337806,13.444444444444445,1.2042253094179216,0.4152046771485243,0.8741275166827503
4,4,319.5270626266553,60.0,30.0,66.0,8668.0,4808,3860.0,0.0135412392285596,0.1663066954643628,4,15,189799.0752002333,30674.59801215891,16,0.25,7.5,16.499999995875,0.6666666665555555,96.0,0.4545454545385675,0.1710815721526249,0.0135412392285596,0.1663066954643628,0.1428571428520408,2,d_round,pl_rank,pl_rank,pl_rank,pl_rank,3,0.0899239673464612,63.99999998933333,0.4545454271108831,0,0,1,0.0022519987485941,90.29166572612849,0.08142280602680398,0.1527654562358032,1.2455958545995867,0.12663010181236897,0.026135354423434228,73.43829025348059,5.647058823529412,1.466666470500026,0.4545454476584023,1.748474760763516
7,10,583.0387480058722,848.0,424.0,1221.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,60.57142857142857,122.09999998779,0.4761904761678004,1645.0,0.3472563472560628,0.1480348092187051,0.0,0.0,0.0,2,mcts,pl_rank,mcts,pl_rank,pl_rank,2,0.0,783.3333332960318,0.4960804920672008,1,0,1,0.0,5.415805467832337,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,23.169014084507044,0.9599056443881592,0.347256346971944,1.0533388509687465
5,5,344.610358720321,1170.0,90.0,214.0,7537.0,870,6667.0,0.6923620933521923,0.5454731388055631,18,36,143702.51958637388,104761.54905097758,20,0.25,18.0,42.79999999144,0.49999999995,304.0,0.4205607476615862,0.2792387874151286,0.6923620933521923,0.5454731388055631,0.6428571428341837,1,d_round,mip,d_round,rw_rank_bfs,ga_meta,4,0.6189176160788777,151.9999999848,0.4205607379214781,1,0,1,0.3776649242508106,24.792763076339597,1.2692849103135724,0.1468889545466292,0.13049347530666064,0.10587186099435253,0.04101709355227668,64.29897949582056,11.692307692307692,1.188888822482843,0.42056074569831425,1.2291543944196617
8,12,352.6961860426115,1290.0,645.0,3160.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.2580645161290322,80.625,263.3333333113889,0.4285714285561224,3805.0,0.2041139240505683,0.0763125179305728,0.0,0.0,0.0,0,d_round,mip,d_round,pl_rank,d_round,2,0.0,1630.714285656046,0.3061708849387893,2,0,1,0.0,2.538501970423521,0.0,0.0,0.9616165716974783,0.0,0.0,96.59,39.22680412371134,1.3997784985293518,0.2041139239860399,0.5133557023275859
7,8,209.4331346703202,1342.0,671.0,2601.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.35,95.85714285714286,325.1249999593594,0.3809523809342404,3272.0,0.2579777008841761,-0.6547767045997896,0.0,0.0,0.0,1,mip,sa_meta,mip,pl_rank,mip,2,0.0,1246.4761904168345,0.2948316572834858,1,0,1,0.0,5.28850855584092,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,57.40350877192982,1.2921013275791806,0.25797770078509125,0.5257013523807038
4,4,380.5426836710322,78.0,39.0,84.0,9047.0,4750,4297.0,0.0254411161263848,0.0719222462203024,8,63,0.0,0.0,31,0.1290322580645161,9.75,20.99999999475,0.6666666665555555,123.0,0.464285714280187,0.1348379076216888,0.0254411161263848,0.0719222462203024,0.2857142857040816,0,pl_rank,pl_rank,pl_rank,pl_rank,pl_rank,1,0.0486816811733436,81.99999998633332,0.4642856922929432,0,0,1,0.0018297822181611,73.55284493046467,0.35372591565817446,0.04648113009391759,1.105422387455103,0.040213711768162234,0.006267418325755359,86.26485216040327,7.235294117647059,1.4358972880276286,0.4642857087585035,1.839878463183431
8,15,397.6111011064711,500.0,250.0,1430.0,10932.0,1761,9171.0,0.3216486902927581,0.3620173913043478,4,36,0.0,0.0,20,0.4,31.25,95.33333332697778,0.5357142856951531,1680.0,0.1748251748250525,-0.0454241178158172,0.3216486902927581,0.3620173913043478,0.1428571428520408,1,mcts,pl_rank,mcts,rw_rank_bfs,rw_rank_bfs,3,0.3418330407985529,899.9999999678572,0.3277971993806238,2,0,1,0.1164424197762443,6.507142853269557,0.8884871542958408,0.04036870101158968,0.19201831859208174,0.04220241364241163,-0.0018337126308219486,104.90689360541302,13.884297520661157,1.6342856618212536,0.17482517470291944,0.5608128987339095
8,13,107.05905652106505,1700.0,850.0,3029.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.4,106.25,232.99999998207693,0.4642857142691327,3879.0,0.2806206668866686,-0.6547767045997896,0.0,0.0,0.0,1,sa_meta,sa_meta,sa_meta,pl_rank,sa_meta,1,0.0,1800.9642856499656,0.4560085817689463,2,0,1,0.0,4.460943541000015,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,36.94285714285714,1.01815125080692,0.2806206667941167,0.6100975187878623
2,1,294.01018439175385,36.0,18.0,26.0,9026.0,4822,4204.0,0.0106688551497743,0.0920086393088552,2,14,66446.30167253637,12936.44811323717,16,0.125,9.0,25.999999974,0.999999999,44.0,0.692307692281065,0.1368461317777565,0.0106688551497743,0.0920086393088552,0.0714285714260204,2,d_round,ga_meta,mip,pl_rank,mip,6,0.0513387472293147,43.999999956,0.346153833186391,0,0,1,0.000981626845314,205.13635897417367,0.11595366778866949,0.0813397841590809,1.1470028541515216,0.07020874933727304,0.011131034821807856,82.91827108180136,14.666666666666666,2.888888562123493,0.6923076656804744,3.937160681446181
7,9,463.3192984431422,1378.0,689.0,2272.0,16971.0,2596,14375.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,98.42857142857144,252.44444441639507,0.4285714285510204,2961.0,0.3032570422533877,-0.6229320072678588,0.0,0.0,0.0,2,mcts,pl_rank,mcts,rw_rank_bfs,pl_rank,2,0.0,1268.9999999395716,0.3899019099676295,1,0,1,0.0,5.73150962319098,0.0,0.0,0.18059130433526321,0.0,-0.0,169.71,46.265625,1.099177540666007,0.30325704212004534,0.7980736463561625
9,20,103.592590429747,142.0,71.0,450.0,4648.0,965,3683.0,0.1681034482758621,0.2892705519104592,5,16,0.0,0.0,16,0.5625,7.888888888888889,22.499999998875,0.5555555555401235,521.0,0.1577777777774271,0.5555130534570145,0.1681034482758621,0.2892705519104592,0.178571428565051,2,mcts,mcts,sa_meta,rw_rank_bfs,sa_meta,2,0.2286870000931606,289.44444443640435,0.3506172683851584,2,0,1,0.0486273772608099,8.921305165218225,0.58112678957071,0.1211671036345971,0.2620146618892168,0.053857195915999544,0.06730990771859756,40.84815302306392,2.8784530386740332,1.584506841277302,0.1577777774271605,0.4075989660952198
4,3,239.65748978791973,72.0,36.0,50.0,8644.0,4795,3849.0,0.0162084530160032,0.168682505399568,4,15,0.0,0.0,16,0.25,9.0,16.666666661111112,0.4999999999166666,86.0,0.7199999999856,0.1733766854738452,0.0162084530160032,0.168682505399568,0.1428571428520408,2,ga_meta,ga_meta,ga_meta,pl_rank,ga_meta,1,0.0924454792077856,42.99999999283333,0.5399999677800018,0,0,1,0.0027340824633906,100.5116267382369,0.09608795464387303,0.1524740523835648,1.245778123864438,0.12603860656053686,0.026435445823027908,73.26014291196465,6.615384615384615,0.925925822582316,0.7199999856000003,1.974014898263647
5,5,999.315921234438,66.0,33.0,93.0,7711.0,4214,3497.0,0.0614699331848552,0.2086444897035528,7,60,0.0,0.0,31,0.1612903225806451,6.6,18.59999999628,0.49999999995,126.0,0.3548387096736038,0.2625992158362819,0.0614699331848552,0.2086444897035528,0.2499999999910714,0,pl_rank,pl_rank,pl_rank,pl_rank,pl_rank,1,0.135057211444204,62.9999999937,0.354838690671038,1,0,1,0.0128253628414655,61.19841221271101,0.2946142438650017,0.1471745565186976,1.2050328849856926,0.10852663338583506,0.038647923132862534,65.76136994684323,4.846153846153846,1.4090906951695918,0.35483870586194943,1.22562552653464
9,20,743.3322142809319,1032.0,516.0,1933.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.5625,57.333333333333336,96.6499999951675,0.5555555555401235,2449.0,0.2669425763061216,0.1480348092187051,0.0,0.0,0.0,2,mcts,rw_rank_bfs,mip,pl_rank,rw_rank_bfs,3,0.0,1360.5555555177623,0.5932057190170128,2,0,1,0.0,3.6378113500866434,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,13.530386740331492,0.9365309913442539,0.26694257616816214,0.9806413545813153
7,11,1116.8831627245718,1544.0,772.0,2817.0,9625.0,4944,4681.0,0.0,0.0,0,0,0.0,0.0,31,0.2258064516129032,110.28571428571428,256.0909090676281,0.5238095237845805,3589.0,0.2740504082356144,0.0795639284689682,0.0,0.0,0.0,0,mcts,pso_meta,mcts,rw_rank_bfs,pso_meta,2,0.0,1879.9523808628592,0.4306506398707795,1,0,1,0.0,2.681805516109834,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,46.01282051282051,1.216321232326002,0.2740504081384273,1.0076065329960384
2,1,323.1210540101414,34.0,17.0,12.0,9073.0,4820,4253.0,0.0110791957324579,0.081425485961123,4,20,28757.773806902584,9370.5105662941,16,0.125,8.5,11.999999988,0.999999999,29.0,1.4166666665486112,0.1323515348570335,0.0110791957324579,0.081425485961123,0.1428571428520408,2,d_round,ga_meta,d_round,pl_rank,pl_rank,3,0.0462523408467904,28.999999971,0.7083332750138938,0,0,1,0.0009021288965737,312.8620581771704,0.13606378319884332,0.0703462902286651,1.1333176578572024,0.06103585074540294,0.009310439483262165,84.34748108755322,9.666666666666666,1.4117645369688783,1.416666548611121,8.189915839586698
5,8,2028.1630351149151,826.0,413.0,2147.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.25,82.6,268.3749999664531,0.79999999992,2560.0,0.1923614345597613,-0.6547767045997896,0.0,0.0,0.0,1,mcts,sa_meta,mcts,pl_rank,mcts,2,0.0,2047.9999997952,0.307778294187412,1,0,1,0.0,6.759374997359619,0.0,0.0,0.18075742066320316,0.0,-0.0,173.04,62.4390243902439,2.5992735756951446,0.19236143447025553,1.1719241353551868
6,10,440.5624085485201,296.0,148.0,451.0,9625.0,4944,4681.0,0.0,0.0,0,7,0.0,0.0,16,0.375,24.666666666666668,45.09999999549,0.6666666666222222,599.0,0.3281596452320883,0.0795639284689682,0.0,0.0,0.0,2,sa_meta,sa_meta,sa_meta,rw_rank_bfs,sa_meta,1,0.0,399.3333333067111,0.546932729982275,1,0,1,0.0,16.06844738552847,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,9.819672131147541,1.2189188693001358,0.32815964450518925,1.3323980281919787
6,7,1046.898049250677,336.0,168.0,442.0,9160.0,4849,4311.0,0.019215210355987,0.0790429395428327,1,4,0.0,0.0,16,0.375,28.0,63.142857133836735,0.4666666666355555,610.0,0.3800904977366966,0.1240317490676101,0.019215210355987,0.0790429395428327,0.0357142857130102,2,sa_meta,sa_meta,sa_meta,rw_rank_bfs,sa_meta,1,0.0491290749494098,284.6666666476889,0.4434389070677096,1,0,1,0.001518826710471,15.016393418005912,0.24309530201963897,0.0598277291868457,1.1247970305903972,0.052407191293057924,0.007420537893787779,86.11978000648493,14.186046511627907,1.0523809145754206,0.3800904968776233,1.2335657460365126
6,7,306.0225506174574,332.0,166.0,367.0,9625.0,4944,4681.0,0.0,0.0,0,7,0.0,0.0,16,0.375,27.666666666666668,52.428571421081635,0.4666666666355555,533.0,0.4523160762930455,0.0795639284689682,0.0,0.0,0.0,2,sa_meta,sa_meta,sa_meta,rw_rank_bfs,sa_meta,1,0.0,248.7333333167511,0.5277020790202147,1,0,1,0.0,18.05816131696405,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,12.395348837209303,0.8843373172483011,0.45231607506180904,1.2088433121805997
6,9,223.5699522098631,1544.0,772.0,2493.0,16971.0,2596,14375.0,0.0,0.0,0,0,0.0,0.0,16,0.375,128.66666666666666,276.99999996922224,0.59999999996,3265.0,0.3096670677896873,-0.6229320072678588,0.0,0.0,0.0,2,mcts,mcts,mcts,rw_rank_bfs,pl_rank,2,0.0,1958.9999998694,0.4645006000594308,1,0,1,0.0,5.197856047412602,0.0,0.0,0.18059130433526321,0.0,-0.0,169.71,59.36363636363637,1.291709834290753,0.3096670676655969,1.0059572939957262
5,6,107.47546033692886,1134.0,126.0,309.0,9756.0,1581,8175.0,0.440947666195191,0.4426643032451595,13,36,76307.57683921949,46751.825246564054,20,0.25,25.2,51.499999991416665,0.59999999994,435.0,0.4077669902899425,0.0670364349239743,0.440947666195191,0.4426643032451595,0.4642857142691327,1,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.4418059847201752,260.9999999739,0.4893203789297014,1,0,1,0.1951917914238733,22.427586155338883,0.996119783869717,0.0017166370499684946,0.1933944953891872,0.0016015598220801984,0.00011507722788829622,97.39252488940508,14.03225806451613,1.2261904272051418,0.4077669889716279,1.146605865705176
5,7,492.2097908690325,150.0,50.0,71.0,15290.0,2328,12962.0,0.1580470162748644,0.0986091794158553,14,34,90566.60151990196,59557.38469515293,20,0.25,10.0,10.142857141408165,0.69999999993,121.0,0.7042253521027574,-0.4621784450607249,0.1580470162748644,0.0986091794158553,0.4999999999821428,1,ga_meta,pl_rank,mip,pl_rank,mip,5,0.1283280978453598,84.69999999152999,0.9859153958956652,1,0,1,0.0155848865839887,126.3636353193088,1.6027454489090238,0.059437836859009094,0.17960191327113084,0.08690872387627896,-0.027470887017269865,143.81195474425752,3.361111111111111,0.7099999288275787,0.7042253421940093,3.056798757376785
6,9,1478.8119097663823,344.0,172.0,528.0,8919.0,1251,7668.0,0.5576379066478077,0.4772293427870193,15,36,0.0,0.0,20,0.3,28.666666666666668,58.666666660148145,0.59999999996,700.0,0.3257575757569588,0.1470785120015301,0.5576379066478077,0.4772293427870193,0.5357142856951531,1,mip,mip,mip,rw_rank_bfs,sa_meta,2,0.5174336247174135,419.999999972,0.4886363553616278,1,0,1,0.2661211717026625,12.74142855322653,1.1684879536183916,0.08040856386078837,0.16314553988482713,0.06858219193596361,0.011826371924824762,82.01836018925628,12.727272727272727,1.2279069336919284,0.32575757514061066,1.4267537346271932
10,23,186.83490095121456,180.0,90.0,477.0,4378.0,932,3446.0,0.1965517241379309,0.3350057892705519,6,11,0.0,0.0,16,0.625,9.0,20.739130433880906,0.5111111110997532,567.0,0.1886792452826233,0.5813330783207421,0.1965517241379309,0.3350057892705519,0.2142857142780612,2,mcts,mcts,sa_meta,rw_rank_bfs,sa_meta,2,0.2657787567042414,289.79999999356005,0.4339622432450071,2,0,1,0.0658459654773153,7.721340374389171,0.5867096740513981,0.138454065132621,0.270458502533239,0.05796613724305391,0.0804879278895671,37.718481028493855,2.4545454545454546,1.1777776468362144,0.1886792448874649,0.504897098449267
4,3,1168.051034257492,84.0,28.0,39.0,8459.0,4728,3731.0,0.0299548625359048,0.1941684665226781,7,63,172871.5530701088,78259.41929525195,31,0.1290322580645161,7.0,12.999999995666666,0.4999999999166666,67.0,0.7179487179303091,0.1910681839915845,0.0299548625359048,0.1941684665226781,0.2499999999910714,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.1120616645292914,33.49999999441667,0.5384614972209105,0,0,1,0.0058162897234942,126.25372945889956,0.15427174556513604,0.16421360398677332,1.2672205839541086,0.1328376088863073,0.031375995100466,70.69917123875885,5.153846153846154,0.9285712954541006,0.717948699539777,2.5357760671015996
3,3,595.9290569052607,72.0,36.0,91.0,4378.0,932,3446.0,0.1965517241379309,0.3350057892705519,6,11,0.0,0.0,16,0.1875,12.0,30.33333332322222,0.9999999996666666,127.0,0.3956043956000483,0.5813330783207421,0.1965517241379309,0.3350057892705519,0.2142857142780612,2,mcts,sa_meta,pl_rank,rw_rank_bfs,pl_rank,3,0.2657787567042414,126.99999995766666,0.395604382694361,0,0,1,0.0658459654773153,34.47244067344535,0.5867096740513981,0.138454065132621,0.270458502533239,0.05796613724305391,0.0804879278895671,37.718481028493855,12.7,2.527777565444462,0.3956043912570946,2.528623492012523
7,12,843.609138861975,1664.0,832.0,3042.0,16971.0,2596,14375.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,118.85714285714286,253.499999978875,0.5714285714013605,3874.0,0.2735042735041836,-0.6229320072678588,0.0,0.0,0.0,2,mcts,pl_rank,mcts,rw_rank_bfs,pl_rank,2,0.0,2213.7142856088703,0.4688644670539769,1,0,1,0.0,4.380743416525363,0.0,0.0,0.18059130433526321,0.0,-0.0,169.71,45.576470588235296,1.2187499895864955,0.2735042734143642,1.0532061870513727
