v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_running_p_net_nodes,v_net_time_cost,v_net_time_revenue,p_net_num_nodes,v_net_size_ratio,v_net_demand_per_node,v_net_demand_per_link,v_net_connectivity,v_net_total_demand,v_net_node_to_link_demand_ratio,p_net_overall_util,p_net_node_util,p_net_link_util,system_load,topology_encoded,best_for_rac,best_for_lrc,best_for_lar,best_for_ast,best_for_balanced,num_algos_accepted,network_stress_index,problem_complexity,resource_bottleneck_ratio,vnr_size_category,cpu_intensive_flag,bandwidth_intensive_flag,utilization_pressure,resource_efficiency,p_net_node_link_resource_ratio,p_net_util_imbalance,p_net_resource_heterogeneity,p_net_fragmentation_estimate,p_net_uneven_utilization,p_net_health_score,vnr_demand_intensity,vnr_density_adjusted,vnr_node_link_demand_ratio,vnr_structural_complexity,graph_avg_degree,graph_degree_variance,graph_degree_max,graph_degree_min,graph_clustering_coeff,graph_diameter,graph_avg_shortest_path,graph_density,graph_num_components,complexity_network_stress,vnr_size_resource_ratio,graph_bottleneck_load,placement_difficulty,rank_friendly_indicator,exact_friendly_indicator
3,2,284.2205951066925,910.0,70.0,58.0,8157.0,1118,7039.0,0.571319018404908,0.4852650822669104,13,36,51159.70711920465,36380.23617365664,20,0.15,23.333333333333332,28.9999999855,0.6666666664444444,128.0,1.2068965517033294,0.2199483599502725,0.571319018404908,0.4852650822669104,0.4642857142691327,1,ga_meta,rw_rank_bfs,pl_rank,pl_rank,pl_rank,6,0.5282920503359092,85.33333330488888,0.8045976738069767,0,0,1,0.2772411704669081,63.726562002136234,1.177331446154248,0.0860539361379975,0.1588293791506138,0.0671265140171795,0.018927422120818,74.55058042922354,18.285714285714285,0.8285713923707498,1.206896530915577,4.548602330764729,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.2199483599502725,0.015690120127482225,26,0.14663223991797092,1.827892127724005,40.785
6,6,22.28006852294926,1164.0,582.0,1488.0,9625.0,4944,4681.0,0.0,0.0,0,0,0.0,0.0,31,0.1935483870967742,97.0,247.99999995866668,0.3999999999733333,2070.0,0.3911290322578016,0.0795639284689682,0.0,0.0,0.0,0,pso_meta,pso_meta,pso_meta,rw_rank_bfs,pso_meta,1,0.0,827.9999999448,0.3911290307461195,1,0,1,0.0,4.64975845186002,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,55.945945945945944,1.0226804015894118,0.3911290319952089,0.4924467159823269,2.6666666666666665,1.5555555555555554,4,1,0.5,3,1.5333333333333334,0.5333333333333333,1,0.2386917854069046,0.215042592977353,0,0.09547671415639672,2.6666666666666665,24.0625
4,4,1044.8124147174806,136.0,34.0,25.0,16471.0,2615,13856.0,0.054249547920434,0.0364394993045896,5,26,98212.36698344318,61643.93246833135,20,0.2,8.5,6.2499999984375,0.6666666665555555,59.0,1.3599999999456,-0.575117146409104,0.054249547920434,0.0364394993045896,0.178571428565051,1,ga_meta,pso_meta,ga_meta,pl_rank,pl_rank,3,0.0453445236125118,39.333333326777776,1.3599997827400347,0,1,0,0.0019768263637209,279.1694867937375,1.4887158232105069,0.0178100486158444,0.1887269052981577,0.0280529129531962,-0.0102428643373518,161.77650689248426,3.4705882352941178,0.4901960205570041,1.359999945600002,6.3036446907526145,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,-1.150234292818208,0.0035818358426420592,15,-0.7668228617510016,1.964379902768311,54.903333333333336
9,18,693.1907098600102,1068.0,534.0,2156.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.5625,59.333333333333336,119.77777777112344,0.4999999999861111,2690.0,0.2476808905379185,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,3,0.0,1344.999999962639,0.4953617769679134,2,0,1,0.0,3.3118959095494813,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,16.503067484662576,1.0093632787842954,0.2476808904231535,0.8102566671665965,3.7777777777777777,1.2839506172839503,5,2,0.4444444444444444,3,1.5833333333333333,0.4722222222222222,1,0.4441044276561153,0.30190796857463525,0,0.22205221382188955,3.7777777777777777,22.2725
4,3,295.2177839948812,488.0,244.0,747.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.1290322580645161,61.0,248.999999917,0.4999999999166666,991.0,0.3266398929045159,0.0763125179305728,0.0,0.0,0.0,0,mip,mip,mip,pl_rank,mip,1,0.0,495.4999999174167,0.2449799187765197,0,0,1,0.0,9.746720474523997,0.0,0.0,0.9616165716974784,0.0,0.0,96.59,76.23076923076923,2.040983572078138,0.3266398924676842,0.929469320786711,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,0.22893755379171837,0.1025879917184265,0,0.11446877687678106,1.5,24.1475
6,8,310.4473558106736,1294.0,647.0,1891.0,9625.0,4944,4681.0,0.0,0.0,0,0,0.0,0.0,31,0.1935483870967742,107.83333333333331,236.37499997045313,0.5333333332977778,2538.0,0.3421470121626958,0.0795639284689682,0.0,0.0,0.0,0,mcts,mcts,mcts,rw_rank_bfs,pso_meta,2,0.0,1353.59999990976,0.4561960143442262,1,0,1,0.0,3.7923561844789777,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,51.795918367346935,1.169088087852388,0.3421470119819423,1.047650560313362,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,0.1591278569379364,0.26366091834614586,0,0.08486819036124153,3.3333333333333335,32.08333333333333
4,4,830.5821426838758,490.0,70.0,240.0,6837.0,1084,5753.0,0.6166902404526167,0.6077856558494683,16,36,737556.9427032816,257480.46423200148,20,0.2,17.5,59.999999985,0.6666666665555555,310.0,0.2916666666654514,0.3461795926173855,0.6166902404526167,0.6077856558494683,0.5714285714081633,1,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.6122379481510425,206.66666663222225,0.2916666618784723,0,0,1,0.3748154822494599,22.05483863853278,1.014649193952283,0.0089045846031483,0.1884234312205069,0.0058219991328034,0.0030825854703449,67.76119355068275,18.235294117647054,2.2857141541496673,0.2916666654513889,1.307314182447898,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.692359185234771,0.04533489324363849,48,0.4615727900795852,1.9821908307937035,22.79
5,6,401.5683932960822,1052.0,526.0,1305.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.1612903225806451,105.2,217.49999996375,0.59999999994,1831.0,0.403065134099308,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,1098.59999989014,0.4836781587763457,1,0,1,0.0,5.025669030570361,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,59.064516129032256,1.2404942844553777,0.4030651337907546,1.450518157059874,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.1200153007554748,0.19895686189286102,0,0.07200918044608395,2.4,46.01
4,4,217.8698146119972,344.0,43.0,44.0,15172.0,2318,12854.0,0.1616636528028933,0.1061196105702364,13,36,24401.419236543687,18954.67387124376,20,0.2,10.75,10.99999999725,0.6666666665555555,87.0,0.9772727272505166,-0.4508941378980586,0.1616636528028933,0.1061196105702364,0.4642857142691327,1,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,3,0.1338916316865648,57.99999999033333,0.9772726386740784,0,0,1,0.0171556838788049,174.39080259320917,1.5233954265264569,0.0555440422326568,0.180332970267595,0.080588525270524,-0.0250444830378671,143.2928579124613,5.117647058823529,0.6821704788937022,0.977272705061984,3.5106744730773394,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,-0.9017882757961172,0.005733869373228761,39,-0.6011921837638794,1.8889119155346865,50.57333333333333
7,11,61.04553485762224,1408.0,704.0,2516.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.2258064516129032,100.57142857142856,228.72727270647937,0.5238095237845805,3220.0,0.2798092209855803,0.0763125179305728,0.0,0.0,0.0,0,d_round,mip,d_round,pl_rank,d_round,2,0.0,1686.666666586349,0.4397002025236818,1,0,1,0.0,2.9996894400622085,0.0,0.0,0.9616165716974784,0.0,0.0,96.59,41.282051282051285,1.1912878667776603,0.2798092208744797,0.6050082148412772,3.4285714285714284,0.5306122448979592,4,2,0.5714285714285714,2,1.4285714285714286,0.5714285714285714,1,0.1526250358611456,0.3333333333333333,0,0.07994644735203119,3.4285714285714284,32.196666666666665
4,3,2563.632171770084,656.0,328.0,474.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.2,82.0,157.99999994733332,0.4999999999166666,802.0,0.6919831223614094,-0.6547767045997896,0.0,0.0,0.0,1,mip,rw_rank_bfs,mip,pl_rank,rw_rank_bfs,3,0.0,400.99999993316663,0.5189873386604177,0,0,1,0.0,21.576059823471248,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,61.69230769230769,0.9634146219156752,0.6919831209029892,2.715885097639714,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,-1.964330113799369,0.04634498699797746,0,-0.9821650567359903,1.5,43.26
5,5,448.5265079888126,1104.0,552.0,1377.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.1612903225806451,110.4,275.39999994492,0.49999999995,1929.0,0.400871459694698,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,964.49999990355,0.4008714583195662,1,0,1,0.0,4.770347327749949,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,74.1923076923077,1.247282597023618,0.4008714594038696,1.2243004875438213,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.1200153007554748,0.20960556340323808,0,0.06000765037173664,2.4,46.01
3,2,2237.7799911377056,24.0,6.0,46.0,7912.0,4375,3537.0,0.0256124721603563,0.1995926680244398,7,32,201400.1992023935,116364.55953916068,31,0.0967741935483871,2.0,22.9999999885,0.6666666664444444,52.0,0.1304347826058601,0.2433776417710624,0.0256124721603563,0.1995926680244398,0.2499999999910714,0,ga_meta,mip,mip,pl_rank,mip,3,0.112602570092398,34.66666665511111,0.0869565180018905,0,0,1,0.0051120616531872,152.1538432278107,0.1283230696337526,0.1739801958640835,1.2369239464979012,0.1316373060798153,0.0423428897842681,65.35468690323371,7.428571428571429,7.666662826946363,0.1304347797731569,0.6707553345150166,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.2433776417710624,0.006571464678377353,14,0.16225176112662432,1.652039608271833,39.56
4,3,174.56140844684336,870.0,435.0,799.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.1290322580645161,108.75,266.33333324455555,0.4999999999166666,1234.0,0.5444305381720345,0.0763125179305728,0.0,0.0,0.0,0,d_round,mip,d_round,pl_rank,d_round,2,0.0,616.9999998971666,0.4083229022325172,0,0,1,0.0,7.827390593332746,0.0,0.0,0.9616165716974784,0.0,0.0,96.59,94.92307692307692,1.2245210609247104,0.544430537491326,1.4068054853781031,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,0.22893755379171837,0.1277432712215321,0,0.11446877687678106,1.5,24.1475
6,7,676.1536003725059,1454.0,727.0,1721.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.3,121.16666666666669,245.8571428220204,0.4666666666355555,2448.0,0.4224288204529794,-0.6547767045997896,0.0,0.0,0.0,1,mcts,sa_meta,mcts,pl_rank,rw_rank_bfs,4,0.0,1142.39999992384,0.4928336219279478,1,0,1,0.0,7.068627448092881,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,56.93023255813954,0.9469050813952312,0.4224288202077694,1.2848957422667655,3.0,0.6666666666666666,4,2,0.5,2,1.4,0.6,1,-1.3095534091995793,0.141462005200809,0,-0.6111249242523953,3.0,57.67999999999999
2,1,137.11827442572147,21.0,7.0,30.0,8229.0,4396,3833.0,0.0209354120267261,0.1326091875990043,6,17,5073.376153751694,5073.376153751694,31,0.064516129032258,3.5,29.99999997,0.999999999,37.0,0.2333333333255555,0.2130630199866118,0.0209354120267261,0.1326091875990043,0.2142857142780612,0,ga_meta,ga_meta,ga_meta,pl_rank,pl_rank,2,0.0767722998128652,36.99999996299999,0.1166666628944445,0,0,1,0.0027762279809145,222.4053993944487,0.1578718227141946,0.1116737755722782,1.1468823372953607,0.0878802236955414,0.0237935518767367,73.10036500815723,12.333333333333334,8.571426105306827,0.2333333255555558,1.1498924206125225,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.2130630199866118,0.004495747266099636,6,0.2130630197735488,0.8883262244277218,41.145
6,6,897.8141498092632,270.0,135.0,282.0,9160.0,4849,4311.0,0.019215210355987,0.0790429395428327,1,4,0.0,0.0,16,0.375,22.5,46.999999992166664,0.3999999999733333,417.0,0.4787234042536216,0.1240317490676101,0.019215210355987,0.0790429395428327,0.0357142857130102,2,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.0491290749494098,166.79999998888002,0.4787233941495023,1,0,1,0.001518826710471,21.96642680583591,0.2430953020196389,0.0598277291868457,1.1247970305903972,0.0524071912930579,0.0074205378937877,86.11978000648493,11.27027027027027,0.8355555182247917,0.4787234025577184,1.3023337562637496,2.6666666666666665,1.5555555555555554,4,1,0.5,3,1.5333333333333334,0.5333333333333333,1,0.37209524720283027,0.04551904813884947,4,0.14883809887120955,2.507126055501745,22.9
5,5,424.99543697613734,210.0,105.0,250.0,9625.0,4944,4681.0,0.0,0.0,0,7,0.0,0.0,16,0.3125,21.0,49.99999999,0.49999999995,355.0,0.41999999999832,0.0795639284689682,0.0,0.0,0.0,2,ga_meta,sa_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.0,177.49999998225,0.4199999916840002,1,0,1,0.0,27.112675979964298,0.0,0.0,1.0561845757196786,0.0,0.0,96.25,13.653846153846152,1.1904761334297078,0.41999999832,1.2714300131943317,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.0795639284689682,0.03687928526906296,0,0.0397819642305059,2.4,48.125
4,4,490.6029216634582,585.0,65.0,123.0,7954.0,960,6994.0,0.6605374823196606,0.5231797109353695,17,36,131481.58300580678,92233.34927273012,20,0.2,16.25,30.7499999923125,0.6666666665555555,188.0,0.5284552845485492,0.239361193458927,0.6605374823196606,0.5231797109353695,0.6071428571211734,1,d_round,mip,d_round,rw_rank_bfs,ga_meta,4,0.591858596627515,125.33333331244444,0.5284552674994222,0,0,1,0.3455798090619768,42.308510413252606,1.262541734649807,0.137357771384291,0.1372605089880954,0.1044796512948886,0.0328781200894023,68.6145628640935,11.058823529411764,1.2615383833796892,0.5284552802564612,2.183461440566944,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.478722386917854,0.023632935260842237,51,0.3191482578920446,1.7252844572314179,26.513333333333335
5,4,875.5208932465456,1040.0,130.0,126.0,8612.0,1062,7550.0,0.5927914110429449,0.4478976234003656,14,36,270535.9560131826,224133.34867111567,20,0.25,26.0,31.499999992125,0.39999999996,256.0,1.0317460317378433,0.1764368365688056,0.5927914110429449,0.4478976234003656,0.4999999999821428,1,ga_meta,mip,ga_meta,pl_rank,ga_meta,4,0.5203445172216552,102.39999998976,0.8253967994001016,1,0,1,0.2655098641782842,33.64062486859131,1.3234946036283377,0.1448937876425792,0.1406622516369983,0.1193291861124502,0.0255646015301289,73.64174700822107,12.19047619047619,0.4846153658067167,1.0317460235575713,2.7964281595624367,2.0,1.2,3,0,0.6666666666666666,2,1.1666666666666667,0.5,2,0.3528736731376112,0.02972251248113317,42,0.14114946924092953,1.7102124247148416,28.706666666666667
5,6,682.4845783045753,890.0,445.0,1564.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.25,89.0,260.6666666232222,0.59999999994,2009.0,0.2845268542197669,-0.6547767045997896,0.0,0.0,0.0,1,mcts,sa_meta,mcts,pl_rank,mcts,2,0.0,1205.39999987946,0.3414322238110017,1,0,1,0.0,8.61324041383114,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,64.80645161290323,1.7573033505729212,0.2845268540380263,1.1142989083608617,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,-0.6547767045997896,0.11609361456226525,0,-0.3928660227205872,2.4,86.52
6,9,587.1133885538862,802.0,401.0,780.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.375,66.83333333333333,86.66666665703704,0.59999999996,1181.0,0.514102564101905,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,mip,mip,pl_rank,mip,4,0.0,708.59999995276,0.7711538373416009,1,0,1,0.0,7.543607106228952,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,21.472727272727273,0.7780548510628534,0.5141025634434583,1.96703448183618,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,0.2960696184374102,0.13254769921436588,0,0.17764177105060333,3.3333333333333335,29.696666666666665
10,20,502.4666597158526,794.0,397.0,1614.0,10142.0,1810,8332.0,0.3027734976887519,0.4203826086956521,3,36,0.0,0.0,20,0.5,39.7,80.699999995965,0.4444444444345679,2011.0,0.2459727385376419,0.0301233623410155,0.3027734976887519,0.4203826086956521,0.1071428571390306,1,mcts,pl_rank,pso_meta,rw_rank_bfs,pso_meta,4,0.361578053192202,893.777777757916,0.4919454710042073,2,0,1,0.1272807128023045,5.043262056169437,0.7202314539051232,0.1176091110069001,0.2172347575351374,0.1140663291414346,0.0035427818654655,89.49208396168018,10.00497512437811,0.9034424624844796,0.2459727383853948,0.680143864692749,4.2,1.96,7,2,0.5266666666666666,3,1.5555555555555556,0.4666666666666667,1,0.0903700870230465,0.19826481317164546,21,0.040164483120461454,3.70604173377102,25.355
4,4,36.10290143475958,64.0,32.0,91.0,9304.0,4831,4473.0,0.0088223225276979,0.0339092872570194,3,63,0.0,0.0,31,0.1290322580645161,8.0,22.7499999943125,0.6666666665555555,123.0,0.3516483516444874,0.1102610691402887,0.0088223225276979,0.0339092872570194,0.1071428571390306,0,pl_rank,pl_rank,pl_rank,pl_rank,pl_rank,1,0.0213658048923586,81.99999998633332,0.351648336279194,0,0,1,0.0002991586688657,75.64227580778638,0.2601665524337805,0.0250869647293215,1.0800357699351584,0.0223208491767818,0.0027661155525397,90.70590880158392,7.235294117647059,1.895833095564266,0.3516483477840841,0.8471666336591122,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.2205221382805774,0.013218699623858141,9,0.1470147588292158,1.949826070541357,31.013333333333335
4,4,568.6651452876375,360.0,40.0,64.0,15765.0,2411,13354.0,0.1280289330922241,0.0713490959666203,14,36,76201.12946854343,59141.1751099143,20,0.2,10.0,15.999999996,0.6666666665555555,104.0,0.6249999999902344,-0.5076025628765419,0.1280289330922241,0.0713490959666203,0.4999999999821428,1,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,3,0.0996890145294221,69.33333332177777,0.6249999610937524,0,0,1,0.0091347486337011,151.58653700397562,1.7943764666009678,0.0566798371256038,0.1805451549962149,0.0854506677139852,-0.0287708305883814,148.71442367714857,6.117647058823529,1.0666665595555662,0.6249999902343751,2.643770301099778,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,-1.0152051257530839,0.006596473423823418,42,-0.676803417055922,1.8866403257487925,52.55
3,2,110.8841810536786,64.0,32.0,34.0,9092.0,4819,4273.0,0.0112843660237997,0.0771058315334772,4,15,17519.70060648122,7318.355949542788,16,0.1875,10.666666666666666,16.9999999915,0.6666666664444444,66.0,0.9411764705605538,0.1305345701444008,0.0112843660237997,0.0771058315334772,0.1428571428520408,2,d_round,pl_rank,pl_rank,pl_rank,pl_rank,4,0.0441950987786384,43.99999998533333,0.6274509437970032,0,0,1,0.0008700904255931,137.7575736703398,0.1463471627530228,0.0658214655096775,1.1277790776672645,0.0572294888030972,0.0085919767065802,84.93551235586013,9.428571428571429,1.062499899505218,0.9411764429065752,2.959977560345656,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.1305345701444008,0.007258330583965688,8,0.08702304673392619,1.868357068980645,45.46
4,5,43.99045923107179,842.0,421.0,1208.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.2,105.25,241.59999995168,0.8333333331944445,1629.0,0.3485099337745459,-0.6547767045997896,0.0,0.0,0.0,1,mip,sa_meta,mip,pl_rank,mip,2,0.0,1357.49999977375,0.4356374155025355,0,0,1,0.0,10.62246776511819,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,77.57142857142857,1.9129057610128777,0.3485099334863328,1.10548816174639,3.0,0.0,3,3,1.0,1,1.0,1.0,1,-0.6547767045997896,0.09413464316671483,0,-0.5456472537422169,3.0,86.52
7,10,145.4213319345366,796.0,398.0,929.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,56.857142857142854,92.89999999071,0.4761904761678004,1327.0,0.4284176533902816,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,mip,mip,pl_rank,rw_rank_bfs,6,0.0,631.9047618746712,0.6120252126028348,1,0,1,0.0,6.713639783938477,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,18.690140845070424,0.7780569376245111,0.4284176529295827,1.0172855316217262,3.142857142857143,0.4081632653061225,4,2,0.4285714285714285,2,1.4761904761904765,0.5238095238095238,1,0.2960696184374102,0.1489337822671156,0,0.14098553258252935,3.142857142857143,29.696666666666665
4,3,213.2679107610464,832.0,416.0,568.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.1290322580645161,104.0,189.33333327022223,0.4999999999166666,984.0,0.7323943661958937,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,491.999999918,0.5492957719297759,0,0,1,0.0,9.351626006756478,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,75.6923076923077,0.9102564010488166,0.7323943649077564,1.9654634635869237,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,0.3600459022664244,0.10692165598174508,0,0.18002295110320835,1.5,23.005
4,3,208.9548769535943,882.0,441.0,905.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.2,110.25,301.6666665661111,0.4999999999166666,1346.0,0.4872928176790195,-0.6547767045997896,0.0,0.0,0.0,1,mcts,mip,mcts,pl_rank,mcts,3,0.0,672.9999998878333,0.3654696121699903,0,0,1,0.0,12.855869232647942,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,103.53846153846152,1.368102783581078,0.4872928171411129,1.302751188989748,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,-1.964330113799369,0.0777809881537128,0,-0.9821650567359903,1.5,43.26
7,14,336.7319676523125,1416.0,708.0,3706.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.35,101.14285714285714,264.71428569537755,0.6666666666349206,4414.0,0.1910415542363219,-0.6547767045997896,0.0,0.0,0.0,1,mip,sa_meta,mip,pl_rank,mip,2,0.0,2942.6666665265393,0.3820831070566592,1,0,1,0.0,3.920253737217885,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,44.58585858585859,1.7448210748199469,0.1910415541848241,0.741528122061175,4.571428571428571,0.8163265306122449,6,3,0.7142857142857143,2,1.238095238095238,0.7619047619047619,1,-1.3095534091995793,0.25507078878936723,0,-0.8730356060914797,4.571428571428571,57.67999999999999
9,22,101.22937979015217,204.0,102.0,558.0,3742.0,881,2861.0,0.2405172413793103,0.4478965650328058,5,12,0.0,0.0,16,0.5625,11.333333333333334,25.363636362483472,0.6111111110941359,660.0,0.1827956989244036,0.6421535813330783,0.2405172413793103,0.4478965650328058,0.178571428565051,2,mcts,mcts,sa_meta,rw_rank_bfs,sa_meta,2,0.344206903206058,403.3333333221297,0.4468339131081014,2,0,1,0.1077268462449593,5.66969696110652,0.5369916252205879,0.2073793236534954,0.3079342886026094,0.0742099482749718,0.1331693753785237,29.6598657088862,3.3165829145728645,1.3676469380486438,0.1827956985971403,0.5168996257667526,5.111111111111111,1.2098765432098766,6,3,0.5444444444444445,2,1.3611111111111112,0.6388888888888888,1,1.2843071626661566,0.1763291477424526,30,0.784854377163072,4.051172345771023,12.473333333333333
5,7,19.237988887569244,1988.0,142.0,342.0,11550.0,1848,9702.0,0.3465346534653465,0.3385601308971911,9,27,22142.9252095922,9311.186621583514,20,0.25,28.4,48.857142850163264,0.69999999993,484.0,0.415204678361359,-0.1045232858372382,0.3465346534653465,0.3385601308971911,0.3214285714170918,1,ga_meta,mip,pl_rank,rw_rank_bfs,pl_rank,4,0.3425473921812688,338.79999996611997,0.5812865378929656,1,0,1,0.1173228176376404,23.86363631433133,1.0235512049095108,0.0079745225681553,0.1904761904565578,0.0088080458699622,-0.0008335233018068,114.57894264337806,13.444444444444445,1.2042253094179216,0.4152046771485243,0.8741275166827503,3.2,0.5599999999999999,4,2,0.8666666666666666,2,1.2,0.8,1,-0.2090465716744764,0.04190113410094364,36,-0.14633260015750021,3.174481527781903,38.5
4,4,319.5270626266553,60.0,30.0,66.0,8668.0,4808,3860.0,0.0135412392285596,0.1663066954643628,4,15,189799.0752002333,30674.59801215891,16,0.25,7.5,16.499999995875,0.6666666665555555,96.0,0.4545454545385675,0.1710815721526249,0.0135412392285596,0.1663066954643628,0.1428571428520408,2,d_round,pl_rank,pl_rank,pl_rank,pl_rank,3,0.0899239673464612,63.99999998933333,0.4545454271108831,0,0,1,0.0022519987485941,90.29166572612849,0.0814228060268039,0.1527654562358032,1.2455958545995869,0.1266301018123689,0.0261353544234342,73.43829025348059,5.647058823529412,1.466666470500026,0.4545454476584023,1.748474760763516,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.3421631443052498,0.011073941631099319,12,0.2281087628321484,1.6944690875283936,28.893333333333334
7,10,583.0387480058722,848.0,424.0,1221.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.4375,60.57142857142857,122.09999998779,0.4761904761678004,1645.0,0.3472563472560628,0.1480348092187051,0.0,0.0,0.0,2,mcts,pl_rank,mcts,pl_rank,pl_rank,2,0.0,783.3333332960318,0.4960804920672008,1,0,1,0.0,5.415805467832337,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,23.169014084507044,0.9599056443881592,0.347256346971944,1.0533388509687465,3.142857142857143,0.4081632653061225,4,2,0.4285714285714285,2,1.4761904761904765,0.5238095238095238,1,0.2960696184374102,0.18462401795735128,0,0.14098553258252935,3.142857142857143,29.696666666666665
5,5,344.610358720321,1170.0,90.0,214.0,7537.0,870,6667.0,0.6923620933521923,0.5454731388055631,18,36,143702.51958637388,104761.54905097758,20,0.25,18.0,42.79999999144,0.49999999995,304.0,0.4205607476615862,0.2792387874151286,0.6923620933521923,0.5454731388055631,0.6428571428341837,1,d_round,mip,d_round,rw_rank_bfs,ga_meta,4,0.6189176160788777,151.9999999848,0.4205607379214781,1,0,1,0.3776649242508106,24.792763076339597,1.2692849103135724,0.1468889545466292,0.1304934753066606,0.1058718609943525,0.0410170935522766,64.29897949582056,11.692307692307692,1.188888822482843,0.4205607456983142,1.2291543944196617,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.2792387874151286,0.040328999734677635,54,0.13961939369360235,2.04746650908809,37.685
